country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BG	Bulgaria	0_1k	0 - 1k	418	177	123210	0	11424	1
BG	Bulgaria	1k_5k	1k - 5k	626	260	902411	180518	16906	0
BG	Bulgaria	5k_10k	5k - 10k	353	203	880262	440175	8267	12
BG	Bulgaria	10k_50k	10k - 50k	792	288	8469286	1693891	20307	1170
BG	Bulgaria	50k_100k	50k - 100k	221	117	3105050	1552540	7512	1216
BG	Bulgaria	100k_200k	100k - 200k	159	71	4538631	2269326	9975	2533
BG	Bulgaria	200k_500k	200k - 500k	117	66	6862650	2745065	19762	4912
BG	Bulgaria	500k_1m	500k - 1m	56	38	3346068	1673036	7543	2322
