impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	16	1	71077	14218	1252	0
1k_5k	1k - 5k	BG	Bulgaria	сТУденти		710941585944818	Facebook	15	1	70147	14032	1389	0
1k_5k	1k - 5k	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	12	1	54024	10806	1069	0
1k_5k	1k - 5k	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	10	1	49990	10000	990	0
1k_5k	1k - 5k	BG	Bulgaria	European Parliament		178362315106	Facebook	12	1	45621	9126	903	0
1k_5k	1k - 5k	BG	Bulgaria	Иво Пазарджиев		128221490865195	Facebook	10	1	45063	9014	794	0
1k_5k	1k - 5k	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	6	1	29994	6000	528	0
1k_5k	1k - 5k	BG	Bulgaria	Volen Siderov		48268614826	Facebook	6	1	26676	5336	470	0
1k_5k	1k - 5k	BG	Bulgaria	АБВ - Младежи		258397044345249	Facebook	6	1	26546	5310	525	0
1k_5k	1k - 5k	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	5	1	24485	4898	431	0
1k_5k	1k - 5k	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	5	1	23618	4724	467	0
1k_5k	1k - 5k	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	5	1	22483	4497	425	0
1k_5k	1k - 5k	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	5	1	21544	4309	408	0
1k_5k	1k - 5k	BG	Bulgaria	Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	4	1	17852	3571	314	0
1k_5k	1k - 5k	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	4	1	17772	3555	313	0
1k_5k	1k - 5k	BG	Bulgaria	Gimme5EUblogs	City Eng	1704673382966894	Facebook	4	1	17415	3483	306	0
1k_5k	1k - 5k	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	3	1	14997	3000	297	0
1k_5k	1k - 5k	BG	Bulgaria	TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	3	1	14997	3000	264	0
1k_5k	1k - 5k	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	3	1	14996	2999	264	0
1k_5k	1k - 5k	BG	Bulgaria	Организация за защита на животните "Четири лапи"		144072035778	Facebook	3	1	14211	2842	281	0
1k_5k	1k - 5k	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	3	1	13774	2755	262	0
1k_5k	1k - 5k	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	2	1	9998	2000	198	0
1k_5k	1k - 5k	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	2	1	9998	2000	198	0
1k_5k	1k - 5k	BG	Bulgaria	Партия КОД - Консервативно Обединение на Десницата		315771075734365	Facebook	2	1	8923	1784	176	0
1k_5k	1k - 5k	BG	Bulgaria	Kristian Vigenin / Кристиан Вигенин		229689447151510	Facebook	2	1	8731	1746	172	0
1k_5k	1k - 5k	BG	Bulgaria	مكتب المحاماة العربي في بلغاريا		468472296878922	Facebook	3	1	5032	1006	88	0
1k_5k	1k - 5k	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	ПП АТАКА		243868101610	Facebook	1	1	4999	1000	88	0
1k_5k	1k - 5k	BG	Bulgaria	Стефан Марков		1435581376738395	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	Недялко Недялков		333218484060022	Facebook	1	1	4999	1000	88	0
1k_5k	1k - 5k	BG	Bulgaria	ВКД КОНСУЛТ		1497770957211468	Facebook	1	1	4999	1000	88	0
1k_5k	1k - 5k	BG	Bulgaria	Bar&Dinner Bali		692677637542890	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	Хотел "Бали & СПА"		1427433997531642	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	Национален младежки клуб към ДСБ		422531091421366	Facebook	1	1	4999	1000	88	0
1k_5k	1k - 5k	BG	Bulgaria	Топ новината		1580544528624837	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	ITALIA - BULGARIA		272522526101684	Facebook	1	1	4999	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	СтЕлИтО		952359131599721	Facebook	1	1	4999	1000	88	0
1k_5k	1k - 5k	BG	Bulgaria	Национален младежки форум		230265673665280	Facebook	1	1	4998	999	98	0
1k_5k	1k - 5k	BG	Bulgaria	JCI Europe		114921961919029	Facebook	1	1	4998	1000	99	0
1k_5k	1k - 5k	BG	Bulgaria	За Земята		404421529636122	Facebook	1	1	4998	999	98	0
1k_5k	1k - 5k	BG	Bulgaria	TopNovina		218608215380166	Facebook	1	1	4998	999	98	0
1k_5k	1k - 5k	BG	Bulgaria	ЕКИП		216818831712803	Facebook	1	1	4859	972	85	0
1k_5k	1k - 5k	BG	Bulgaria	Kialo		729627343834501	Facebook	6	1	4820	964	84	0
1k_5k	1k - 5k	BG	Bulgaria	Николай Бареков		395397533901013	Facebook	1	1	4749	950	94	0
1k_5k	1k - 5k	BG	Bulgaria	LIBE		621624391301042	Facebook	1	1	4706	941	82	0
1k_5k	1k - 5k	BG	Bulgaria	AgroClub.bg		2341992705829624	Facebook	1	1	4683	936	92	0
1k_5k	1k - 5k	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	1	1	4608	921	81	0
1k_5k	1k - 5k	BG	Bulgaria	Евродепутати ГЕРБ/ЕНП - България		939131839491362	Facebook	1	1	4552	910	90	0
1k_5k	1k - 5k	BG	Bulgaria	Criminal Gang		566094013748879	Facebook	1	1	4519	904	79	0
1k_5k	1k - 5k	BG	Bulgaria	Волт България - Volt Bulgaria		109942849782729	Facebook	1	1	4487	897	88	0
1k_5k	1k - 5k	BG	Bulgaria	Донбас - в търсене на истината		591896517667687	Facebook	1	1	4473	894	78	0
1k_5k	1k - 5k	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	1	1	4467	893	78	0
1k_5k	1k - 5k	BG	Bulgaria	Lupa.bg, Всеки ден		149445025120803	Facebook	1	1	4462	892	88	0
1k_5k	1k - 5k	BG	Bulgaria	HILL International Bulgaria		235577253171934	Facebook	1	1	4442	888	87	0
1k_5k	1k - 5k	BG	Bulgaria	Младежко ДПС Хасково		232928470449374	Facebook	1	1	4405	881	77	0
1k_5k	1k - 5k	BG	Bulgaria	Bulgaria ON AIR		162093640507120	Facebook	1	1	4373	874	86	0
1k_5k	1k - 5k	BG	Bulgaria	Димитър Данчев	Danchev Dimitar	143711812472902	Facebook	1	1	4313	862	85	0
1k_5k	1k - 5k	BG	Bulgaria	Knauf Insulation Bulgaria		410761295683701	Facebook	1	1	4293	858	85	0
1k_5k	1k - 5k	BG	Bulgaria	БОЕЦ - България Обединена с Една Цел		288489671319356	Facebook	1	1	4281	856	75	0
1k_5k	1k - 5k	BG	Bulgaria	Topnovini.bg		1448688418697634	Facebook	1	1	4277	855	84	0
1k_5k	1k - 5k	BG	Bulgaria	Viasat Explore		552952714727440	Facebook	1	1	4235	847	19	0
1k_5k	1k - 5k	BG	Bulgaria	Hygea Water System		1585622941714076	Facebook	1	1	4226	845	74	0
1k_5k	1k - 5k	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	1	1	3706	741	73	0
1k_5k	1k - 5k	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	6	1	2882	576	57	0
1k_5k	1k - 5k	BG	Bulgaria	The Correspondents		72941256522	Facebook	1	1	2868	573	65	0
1k_5k	1k - 5k	BG	Bulgaria	Coconut Bowls		451945511677873	Facebook	42	1	2742	548	33	0
1k_5k	1k - 5k	BG	Bulgaria	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	8	1	2042	408	40	0
1k_5k	1k - 5k	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	1880	376	37	0
