age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	DK	Denmark	958	304	2624587	811420	17812	3879
18_24	18-24	DK	Denmark	9877	1413	37716041	11766851	306116	72467
25_34	25-34	DK	Denmark	10959	1546	28697162	9029734	260283	60194
35_44	35-44	DK	Denmark	11117	1531	21878053	6897745	217360	49781
45_54	45-54	DK	Denmark	10721	1487	20286863	6233967	209516	48575
55_64	55-64	DK	Denmark	9867	1398	16436622	4915702	172867	40788
65_	65+	DK	Denmark	9009	1292	15658273	4616255	167676	40340
