advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	DE	Germany	14	1	8116098	4058053	55571	20115
SPD	SPD	47930567748	Facebook	500k_1m	500k - 1m	DE	Germany	5	1	4999018	2499511	24990	4999
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	500k_1m	500k - 1m	DE	Germany	3	1	2999997	1500000	14997	3000
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	DE	Germany	8	1	2700132	1350067	16879	5724
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999999	500000	4999	1000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999999	500000	9998	4999
IG Metall	IG Metall	249296718436	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999998	499999	4998	999
Covestro		150793518281117	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999998	500000	499	100
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999997	499999	998	499
Facebook	Facebook	197589525931	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999997	499999	4998	999
Bundesregierung		768905426534529	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999997	499999	4998	999
DIE LINKE	DIE LINKE	47694585682	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999995	499998	998	499
Global Game Changers		241198933439420	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999992	499996	4449	890
Campact e.V.	Campact e.V.	82734241364	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999585	499793	4996	999
Frosch		223829854355699	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	999375	499688	998	499
Artikel Eins - Initiative für Menschenwürde e.V.		947010102081338	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	997945	498973	497	99
UBS		218020061613734	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	966557	483279	4831	966
Stoffgewickelt		371431596728634	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	863380	431690	862	431
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	DE	Germany	11	1	454195	227098	2477	769
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	127738	63869	5685	1137
Industria		252084118203234	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	95328	47664	55	11
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	61689	30845	274	54
GRUNDIG		1508163162762486	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	61517	30759	45	9
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	49720	24860	248	49
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	DE	Germany	1	1	48049	24025	427	213
