advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valdis Dombrovskis		984665731564266	Facebook	45_54	45-54	LV	Latvia	85	1	364832	80560	2279	0
Roberts Zīle		508959865842254	Facebook	45_54	45-54	LV	Latvia	17	1	268849	105508	808	117
European Parliament		178362315106	Facebook	45_54	45-54	LV	Latvia	14	1	217418	91391	1802	352
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	45_54	45-54	LV	Latvia	9	1	120055	37122	425	52
Ijabs Ivars		345347539390006	Facebook	45_54	45-54	LV	Latvia	5	1	119405	54352	344	62
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	45_54	45-54	LV	Latvia	16	1	115976	34906	537	56
Aleksejs Loskutovs		541229793055345	Facebook	45_54	45-54	LV	Latvia	22	1	101625	22613	483	19
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	45_54	45-54	LV	Latvia	3	1	85581	39061	263	47
PROGRESĪVIE		184096511636333	Facebook	45_54	45-54	LV	Latvia	8	1	70789	27217	169	14
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	45_54	45-54	LV	Latvia	5	1	59903	11980	118	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	45_54	45-54	LV	Latvia	4	1	54445	22112	160	27
Kialo		729627343834501	Facebook	45_54	45-54	LV	Latvia	328	1	46440	18948	307	75
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	45_54	45-54	LV	Latvia	4	1	43412	8682	433	86
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	45_54	45-54	LV	Latvia	2	1	43205	21226	129	20
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	45_54	45-54	LV	Latvia	5	1	32790	6558	186	23
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	45_54	45-54	LV	Latvia	3	1	28800	6345	192	30
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	45_54	45-54	LV	Latvia	4	1	27731	6144	70	0
Ansis Pūpols		534110743707105	Facebook	45_54	45-54	LV	Latvia	6	1	24105	5501	70	0
Nacionālā apvienība		118130241644848	Facebook	45_54	45-54	LV	Latvia	1	1	20620	10310	102	20
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	45_54	45-54	LV	Latvia	11	1	17682	4529	233	21
Rihards Kols	Rihards Kols	960297957323800	Facebook	45_54	45-54	LV	Latvia	4	1	17171	4641	79	0
LViedvesmo		1948718882070549	Facebook	45_54	45-54	LV	Latvia	2	1	17046	3409	33	0
Armands Krauze		1404923176410685	Facebook	45_54	45-54	LV	Latvia	3	1	14835	2967	66	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	45_54	45-54	LV	Latvia	1	1	14056	2811	27	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	45_54	45-54	LV	Latvia	2	1	11995	2666	119	22
