advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valdis Dombrovskis		984665731564266	Facebook	45_54	45-54	LV	Latvia	85	1	364832	80560	2279	0
Roberts Zīle		508959865842254	Facebook	45_54	45-54	LV	Latvia	17	1	268849	105508	808	117
European Parliament		178362315106	Facebook	45_54	45-54	LV	Latvia	14	1	217418	91391	1802	352
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	45_54	45-54	LV	Latvia	9	1	120055	37122	425	52
Ijabs Ivars		345347539390006	Facebook	45_54	45-54	LV	Latvia	5	1	119405	54352	344	62
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	45_54	45-54	LV	Latvia	16	1	115976	34906	537	56
Aleksejs Loskutovs		541229793055345	Facebook	45_54	45-54	LV	Latvia	22	1	101625	22613	483	19
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	45_54	45-54	LV	Latvia	3	1	85581	39061	263	47
PROGRESĪVIE		184096511636333	Facebook	45_54	45-54	LV	Latvia	8	1	70789	27217	169	14
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	45_54	45-54	LV	Latvia	5	1	59903	11980	118	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	45_54	45-54	LV	Latvia	4	1	54445	22112	160	27
Kialo		729627343834501	Facebook	45_54	45-54	LV	Latvia	328	1	46440	18948	307	75
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	45_54	45-54	LV	Latvia	4	1	43412	8682	433	86
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	45_54	45-54	LV	Latvia	2	1	43205	21226	129	20
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	45_54	45-54	LV	Latvia	5	1	32790	6558	186	23
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	45_54	45-54	LV	Latvia	3	1	28800	6345	192	30
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	45_54	45-54	LV	Latvia	4	1	27731	6144	70	0
Ansis Pūpols		534110743707105	Facebook	45_54	45-54	LV	Latvia	6	1	24105	5501	70	0
Nacionālā apvienība		118130241644848	Facebook	45_54	45-54	LV	Latvia	1	1	20620	10310	102	20
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	45_54	45-54	LV	Latvia	11	1	17682	4529	233	21
Rihards Kols	Rihards Kols	960297957323800	Facebook	45_54	45-54	LV	Latvia	4	1	17171	4641	79	0
LViedvesmo		1948718882070549	Facebook	45_54	45-54	LV	Latvia	2	1	17046	3409	33	0
Armands Krauze		1404923176410685	Facebook	45_54	45-54	LV	Latvia	3	1	14835	2967	66	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	45_54	45-54	LV	Latvia	1	1	14056	2811	27	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	45_54	45-54	LV	Latvia	2	1	11995	2666	119	22
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	45_54	45-54	LV	Latvia	3	1	11953	3018	54	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	45_54	45-54	LV	Latvia	1	1	10882	2176	21	0
Eiropas Komisijas pārstāvniecība Latvijā	Braučs Dāvis	185497885323119	Facebook	45_54	45-54	LV	Latvia	1	1	10323	2064	20	0
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	45_54	45-54	LV	Latvia	1	1	10285	2057	20	0
Sandra Kalniete		363128980541199	Facebook	45_54	45-54	LV	Latvia	1	1	9128	1825	18	0
Mocek		150722025287146	Facebook	45_54	45-54	LV	Latvia	1	1	8893	1778	15	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	45_54	45-54	LV	Latvia	29	1	7105	3344	13	4
Māris Graudiņš		265541270533404	Facebook	45_54	45-54	LV	Latvia	2	1	6835	1367	29	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	45_54	45-54	LV	Latvia	1	1	6691	1338	13	0
Прибыльные известия		563621860696849	Facebook	45_54	45-54	LV	Latvia	4	1	6468	1421	35	5
Uldis Šalajevs - PRO		1684812314943573	Facebook	45_54	45-54	LV	Latvia	1	1	5745	1149	11	0
BBC News Russian		190992343324	Facebook	45_54	45-54	LV	Latvia	1	1	5600	1120	12	0
VoteWatch Europe		355087424564148	Facebook	45_54	45-54	LV	Latvia	5	1	5361	2229	10	3
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	45_54	45-54	LV	Latvia	13	1	5173	588	279	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	45_54	45-54	LV	Latvia	2	1	3699	740	73	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	45_54	45-54	LV	Latvia	51	1	3122	1336	18	4
Press.lv		1554765974735742	Facebook	45_54	45-54	LV	Latvia	2	1	2717	543	47	0
Latvian Institute of International Affairs		106505309437949	Facebook	45_54	45-54	LV	Latvia	1	1	2597	1299	25	0
АТОН		269320383095938	Facebook	45_54	45-54	LV	Latvia	2	1	2266	1133	15	3
Baltic Council for International Education - izglītība ārzemēs		188236447909026	Facebook	45_54	45-54	LV	Latvia	1	1	2249	1124	22	0
Naudas Meistars		627383544292936	Facebook	45_54	45-54	LV	Latvia	1	1	2215	443	39	0
Зга Невидимая		350038819057090	Facebook	45_54	45-54	LV	Latvia	1	1	1962	392	38	0
Arte		656089814494677	Facebook	45_54	45-54	LV	Latvia	6	1	1779	818	4	0
Zaļā brīvība		660016677346773	Facebook	45_54	45-54	LV	Latvia	1	1	1604	802	14	0
Guardian Weekly		64525551258	Facebook	45_54	45-54	LV	Latvia	8	1	1573	609	2	0
Minority SafePack		532492010145546	Facebook	45_54	45-54	LV	Latvia	7	1	1541	326	6	0
Resilience League		1774357632844613	Facebook	45_54	45-54	LV	Latvia	2	1	1446	289	28	0
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	45_54	45-54	LV	Latvia	1	1	1358	679	11	0
Roberts Putnis		114358009257511	Facebook	45_54	45-54	LV	Latvia	2	1	1340	631	14	0
LawlessLatvia		401371383212395	Facebook	45_54	45-54	LV	Latvia	1	1	1319	659	13	0
«Белсат» по-русски		1520423234895880	Facebook	45_54	45-54	LV	Latvia	1	1	1277	255	2	0
RuBaltic.Ru		361996777230933	Facebook	45_54	45-54	LV	Latvia	2	1	1264	252	1	0
Jurģis Klotiņš		546908615654275	Facebook	45_54	45-54	LV	Latvia	1	1	1217	243	21	0
TV3 Latvija		170601579630073	Facebook	45_54	45-54	LV	Latvia	1	1	1160	232	22	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	45_54	45-54	LV	Latvia	2	1	1152	244	2	0
Ритм Евразии		555174937896912	Facebook	45_54	45-54	LV	Latvia	1	1	1150	230	1	0
