audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	FI	Finland	4602	1010	9617280	3513198	85879	15919
f25_34	female (25-34)	FI	Finland	5205	1120	8249781	2952687	77230	13391
m25_34	male (25-34)	FI	Finland	4870	1074	7302722	2551190	73692	12056
m18_24	male (18-24)	FI	Finland	4320	968	7178935	2635648	73330	13379
f35_44	female (35-44)	FI	Finland	5206	1115	6567957	2344528	64037	10731
m35_44	male (35-44)	FI	Finland	4862	1080	5777797	2005103	58617	9252
f45_54	female (45-54)	FI	Finland	4800	1080	5129066	1782493	52247	7873
m45_54	male (45-54)	FI	Finland	4509	1037	4525512	1538693	47675	6731
f65_	female (65+)	FI	Finland	3749	928	4501894	1430089	51599	5987
f55_64	female (55-64)	FI	Finland	4152	1018	4453127	1486141	48151	5962
m55_64	male (55-64)	FI	Finland	3912	982	3468803	1130025	38305	4412
m65_	male (65+)	FI	Finland	3553	899	2945734	922075	33516	3728
f13_17	female (13-17)	FI	Finland	496	166	664526	232263	5039	435
m13_17	male (13-17)	FI	Finland	464	157	432090	153922	3976	406
u35_44	unknown (35-44)	FI	Finland	4115	988	321141	112112	3053	482
u25_34	unknown (25-34)	FI	Finland	3934	944	224363	77467	2122	329
u45_54	unknown (45-54)	FI	Finland	3655	912	148083	51150	1540	219
u55_64	unknown (55-64)	FI	Finland	2931	836	78974	25546	898	99
u65_	unknown (65+)	FI	Finland	2617	758	67851	21536	717	79
u18_24	unknown (18-24)	FI	Finland	2883	766	63560	22043	610	98
u13_17	unknown (13-17)	FI	Finland	308	140	2873	1018	27	2
