recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	LT	Lithuania	380	60	1962401	731543	7806	851
rd2	Last 2 days	2019-05-16	2019-05-17	LT	Lithuania	399	63	3956925	1469996	15886	1727
rd3	Last 3 days	2019-05-15	2019-05-17	LT	Lithuania	411	63	5538626	2045186	21632	2235
rd4	Last 4 days	2019-05-14	2019-05-17	LT	Lithuania	441	66	7248260	2642695	27138	2577
rd5	Last 5 days	2019-05-13	2019-05-17	LT	Lithuania	454	69	8255049	3015072	30534	2852
rd6	Last 6 days	2019-05-12	2019-05-17	LT	Lithuania	463	73	8954554	3292267	32850	3039
rw1	Last week	2019-05-11	2019-05-17	LT	Lithuania	501	78	9779497	3621214	35675	3287
rw2	Last 2 weeks	2019-05-04	2019-05-17	LT	Lithuania	743	102	22698885	8475638	74951	8408
rw3	Last 3 weeks	2019-04-27	2019-05-17	LT	Lithuania	961	146	32730358	12440514	114352	14784
rw4	Last 4 weeks	2019-04-20	2019-05-17	LT	Lithuania	1378	182	35977509	13576482	143470	15550
rm1	Last month	2019-04-18	2019-05-17	LT	Lithuania	1410	197	36779695	13924207	144711	15734
rm2	Last 2 months	2019-03-19	2019-05-17	LT	Lithuania	2404	491	46205423	17477689	182467	21459
rm3	Last 3 months	2019-02-17	2019-05-17	LT	Lithuania	2744	566	47967133	18137099	191767	22150
rm6	Last 6 months	2019-01-01	2019-05-17	LT	Lithuania	2925	602	49407376	18519360	198898	22607
