spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	CZ	Czechia	European Parliament		178362315106	Facebook	17	1	5760638	2779001	32604	11709
1k_5k	1k - 5k	CZ	Czechia	European Commission		107898832590939	Facebook	5	1	2019798	1009900	10096	2019
1k_5k	1k - 5k	CZ	Czechia	Gambrinus		146991996743	Facebook	3	1	1999998	900000	14997	3000
1k_5k	1k - 5k	CZ	Czechia	Kialo		729627343834501	Facebook	38	1	433979	192933	3762	944
1k_5k	1k - 5k	CZ	Czechia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	3	1	33458	15423	232	46
1k_5k	1k - 5k	CZ	Czechia	Rosatom Global		1828572300805912	Facebook	1	1	31127	15563	692	138
1k_5k	1k - 5k	CZ	Czechia	European Youth Event		919232861444360	Facebook	1	1	30451	15226	152	30
1k_5k	1k - 5k	CZ	Czechia	Game of Sultans		185311195624361	Facebook	5	1	27224	11026	339	115
1k_5k	1k - 5k	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	2	1	24999	12499	80	16
1k_5k	1k - 5k	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	2	1	20832	8333	80	16
1k_5k	1k - 5k	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	3	1	18749	8333	121	24
1k_5k	1k - 5k	CZ	Czechia	European Greens	European Greens	141366725876424	Facebook	2	1	17375	8687	86	17
1k_5k	1k - 5k	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	2	1	14583	6249	80	16
1k_5k	1k - 5k	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	4	1	12499	6249	161	32
1k_5k	1k - 5k	CZ	Czechia	Guardian Weekly		64525551258	Facebook	1	1	11857	4742	27	13
1k_5k	1k - 5k	CZ	Czechia	Wholesome Culture		1664959567149320	Facebook	1	1	11530	5765	51	10
1k_5k	1k - 5k	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	1	1	10416	4166	40	8
1k_5k	1k - 5k	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	1	1	10416	4166	40	8
1k_5k	1k - 5k	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	1	1	10416	4166	40	8
1k_5k	1k - 5k	CZ	Czechia	Europe Together		140105536131109	Facebook	1	1	8284	4142	41	8
1k_5k	1k - 5k	CZ	Czechia	Fibrenew International		108329495874655	Facebook	2	1	6509	2603	115	57
1k_5k	1k - 5k	CZ	Czechia	MasterClass		687589164666184	Facebook	2	1	6074	3037	27	5
1k_5k	1k - 5k	CZ	Czechia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	2	1	5838	2919	29	5
1k_5k	1k - 5k	CZ	Czechia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1	1	4836	1934	48	9
1k_5k	1k - 5k	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	1	1	4166	2083	40	8
