advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	f45_54	female (45-54)	MT	Malta	128	1	398474	150216	1826	231
Roberta Metsola		406824526101449	Facebook	f45_54	female (45-54)	MT	Malta	478	1	385608	123341	4372	197
David Casa	David Casa	193035580892638	Facebook	f45_54	female (45-54)	MT	Malta	105	1	268563	74491	862	54
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	f45_54	female (45-54)	MT	Malta	16	1	259477	106638	1007	305
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	f45_54	female (45-54)	MT	Malta	143	1	249182	77226	1138	65
Josef Caruana		166617437361908	Facebook	f45_54	female (45-54)	MT	Malta	71	1	199515	61787	888	100
Joe Sammut		433245190070343	Facebook	f45_54	female (45-54)	MT	Malta	79	1	167259	63940	809	84
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	f45_54	female (45-54)	MT	Malta	45	1	119266	53524	777	87
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	f45_54	female (45-54)	MT	Malta	139	1	117688	27546	1013	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	f45_54	female (45-54)	MT	Malta	25	1	101557	36099	453	70
European Parliament		178362315106	Facebook	f45_54	female (45-54)	MT	Malta	23	1	91816	40063	248	41
David Stellini	David Stellini	1911257335785088	Facebook	f45_54	female (45-54)	MT	Malta	10	1	65084	28535	194	31
Frank Psaila		458318884361628	Facebook	f45_54	female (45-54)	MT	Malta	82	1	64629	17572	627	10
PD Martin Cauchi Inglott		181379916072401	Facebook	f45_54	female (45-54)	MT	Malta	47	1	49712	20181	306	23
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	f45_54	female (45-54)	MT	Malta	24	1	36813	10029	165	5
Ian Borg	Ian Borg	151496594943131	Facebook	f45_54	female (45-54)	MT	Malta	8	1	33681	13514	50	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	f45_54	female (45-54)	MT	Malta	53	1	33057	10172	346	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	f45_54	female (45-54)	MT	Malta	14	1	30730	12250	83	6
Lovin Malta	Lovin Malta	1700937210129433	Facebook	f45_54	female (45-54)	MT	Malta	7	1	27405	11955	119	21
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	f45_54	female (45-54)	MT	Malta	75	1	22366	5195	427	0
James Grech		1050376408471129	Facebook	f45_54	female (45-54)	MT	Malta	12	1	20411	4320	83	0
Peter Agius	Peter Agius	263881160919130	Facebook	f45_54	female (45-54)	MT	Malta	13	1	19055	3999	66	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	f45_54	female (45-54)	MT	Malta	8	1	19016	6486	75	7
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	f45_54	female (45-54)	MT	Malta	14	1	18694	3940	109	4
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	f45_54	female (45-54)	MT	Malta	7	1	18541	4883	38	0
