advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	65_	65+	FI	Finland	236	1	3469337	1319789	23202	5035
Kokoomus	Kokoomus	201285237101	Facebook	65_	65+	FI	Finland	863	1	567535	73483	29664	546
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	65_	65+	FI	Finland	19	1	284876	65060	3744	823
European Parliament		178362315106	Facebook	65_	65+	FI	Finland	54	1	237483	85603	2308	450
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	65_	65+	FI	Finland	41	1	234863	85130	2537	523
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	65_	65+	FI	Finland	50	1	227982	66376	1491	35
WWF Suomi		119054448115588	Facebook	65_	65+	FI	Finland	25	1	190352	92206	800	178
Piia Kurki	Piia Kurki	270567833058986	Facebook	65_	65+	FI	Finland	33	1	189146	43242	1911	279
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	65_	65+	FI	Finland	94	1	186003	69206	922	161
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	65_	65+	FI	Finland	18	1	143573	32363	1694	296
Liike Nyt		194677504471503	Facebook	65_	65+	FI	Finland	26	1	120102	29870	1081	192
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	65_	65+	FI	Finland	24	1	113742	24201	854	111
Neste		1083597725003936	Facebook	65_	65+	FI	Finland	1	1	106596	42638	1065	213
Elsi Katainen		190042298268350	Facebook	65_	65+	FI	Finland	35	1	102042	23058	1163	55
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	65_	65+	FI	Finland	6	1	100594	39618	158	19
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	65_	65+	FI	Finland	110	1	96302	15716	3540	0
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	65_	65+	FI	Finland	18	1	92679	20556	981	154
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	65_	65+	FI	Finland	36	1	75205	22456	852	93
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	65_	65+	FI	Finland	32	1	72803	16884	1022	54
K-Supermarket		380462231997295	Facebook	65_	65+	FI	Finland	6	1	71702	31450	1405	314
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	65_	65+	FI	Finland	54	1	69892	20529	867	17
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	65_	65+	FI	Finland	43	1	65855	18550	1148	31
Henrik Wickström	Wickström 2019	448116415229902	Facebook	65_	65+	FI	Finland	53	1	63416	14175	1098	30
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	65_	65+	FI	Finland	38	1	62858	14251	782	70
Leena Zittling - Eurovaaliehdokas 2019 - KOK	Miettinen Pasi Olavi	804330503290879	Facebook	65_	65+	FI	Finland	9	1	57769	25338	300	35
