spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	ES	Spain	22051	1936	173102117	43152035	1894184	169
50_100	50 - 100	ES	Spain	22183	1870	2281875	807475	12735	1176
100_1k	100 - 1k	ES	Spain	2775	506	235930308	101465892	928948	256764
1k_5k	1k - 5k	ES	Spain	309	66	136634956	62774117	998424	202259
5k_10k	5k - 10k	ES	Spain	17	10	9140646	4570127	91721	45692
10k_50k	10k - 50k	ES	Spain	3	2	2017856	1008929	100792	20158
