spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	ES	Spain	23748	2056	184516267	45964845	2051602	176
50_100	50 - 100	ES	Spain	23880	1992	2332770	822963	13273	1183
100_1k	100 - 1k	ES	Spain	2884	532	246686768	105872706	969936	265054
1k_5k	1k - 5k	ES	Spain	312	67	138206012	63604690	1004010	203373
5k_10k	5k - 10k	ES	Spain	17	10	9140646	4570127	91721	45692
10k_50k	10k - 50k	ES	Spain	3	2	2017856	1008929	100792	20158
