advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	mehedinti_county_RO	Mehedinți County, Romania	78	1	397158	175990	887	258
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	mehedinti_county_RO	Mehedinți County, Romania	131	1	356422	164612	1007	225
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	mehedinti_county_RO	Mehedinți County, Romania	109	1	334969	143052	538	141
Romania #nuepsd	Future Innovation	293215748279337	Facebook	mehedinti_county_RO	Mehedinți County, Romania	12	1	305491	149134	265	123
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	mehedinti_county_RO	Mehedinți County, Romania	16	1	239852	48279	583	92
România în primul rând	Future Innovation	770704223323599	Facebook	mehedinti_county_RO	Mehedinți County, Romania	42	1	212004	95251	138	39
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	mehedinti_county_RO	Mehedinți County, Romania	34	1	145032	53406	224	52
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	mehedinti_county_RO	Mehedinți County, Romania	77	1	135446	59386	493	118
PNL Mehedinti		799686396757468	Facebook	mehedinti_county_RO	Mehedinți County, Romania	5	1	129995	35000	272	42
European Parliament		178362315106	Facebook	mehedinti_county_RO	Mehedinți County, Romania	72	1	117829	54552	577	113
ALDE Mehedinti		1440105136311907	Facebook	mehedinti_county_RO	Mehedinți County, Romania	8	1	77067	21000	126	0
Litere.net	litere.net	1504323906337545	Facebook	mehedinti_county_RO	Mehedinți County, Romania	13	1	74088	35322	67	15
European Commission		107898832590939	Facebook	mehedinti_county_RO	Mehedinți County, Romania	11	1	70374	35024	182	48
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	mehedinti_county_RO	Mehedinți County, Romania	36	1	61373	29542	212	56
Politice.net	politice.net	2546711162025064	Facebook	mehedinti_county_RO	Mehedinți County, Romania	12	1	47478	22502	42	9
George Simion		2212856535602171	Facebook	mehedinti_county_RO	Mehedinți County, Romania	25	1	41700	16775	87	21
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	mehedinti_county_RO	Mehedinți County, Romania	20	1	37378	17306	35	6
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	mehedinti_county_RO	Mehedinți County, Romania	43	1	34653	16097	74	19
Silvia Dinică		1128229287275038	Facebook	mehedinti_county_RO	Mehedinți County, Romania	19	1	34416	13493	59	14
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	mehedinti_county_RO	Mehedinți County, Romania	7	1	30058	13546	11	2
Custom Resita Festival		2218037274884370	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	28348	14174	29	5
Drobeta Online - Stiri din Mehedinti	Vasilan Pavel-Mihai	1133575306806915	Facebook	mehedinti_county_RO	Mehedinți County, Romania	7	1	27626	8253	195	20
Traian Băsescu		361235817223309	Facebook	mehedinti_county_RO	Mehedinți County, Romania	10	1	27069	11085	33	5
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	mehedinti_county_RO	Mehedinți County, Romania	12	1	26485	10884	29	5
USR Mehedinți		1763484467225604	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	24997	11000	264	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	mehedinti_county_RO	Mehedinți County, Romania	20	1	22025	9139	29	6
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	mehedinti_county_RO	Mehedinți County, Romania	5	1	20504	9477	7	1
Siegfried Muresan		731035500293728	Facebook	mehedinti_county_RO	Mehedinți County, Romania	5	1	19448	7675	8	1
Gregoriana Tudoran		1985293741779690	Facebook	mehedinti_county_RO	Mehedinți County, Romania	23	1	19333	5769	27	4
Eco friendly home		547824632336134	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	17769	8135	18	6
Video News		329122497569429	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	17520	7232	20	5
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	mehedinti_county_RO	Mehedinți County, Romania	13	1	17450	6298	90	0
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	mehedinti_county_RO	Mehedinți County, Romania	6	1	17361	7419	28	4
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	15356	6717	62	24
Rares Bogdan		204397909629079	Facebook	mehedinti_county_RO	Mehedinți County, Romania	12	1	14709	4386	26	5
Greens/EFA in the European Parliament		150527751674751	Facebook	mehedinti_county_RO	Mehedinți County, Romania	24	1	13549	5813	17	2
Calin Popescu Tariceanu		227922987222524	Facebook	mehedinti_county_RO	Mehedinți County, Romania	5	1	13513	6394	13	4
Daniel Buda	Buda Daniel	220579784732993	Facebook	mehedinti_county_RO	Mehedinți County, Romania	41	1	12670	3272	12	0
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	mehedinti_county_RO	Mehedinți County, Romania	9	1	12628	5027	28	9
Kialo		729627343834501	Facebook	mehedinti_county_RO	Mehedinți County, Romania	214	1	12589	4926	62	13
Ionel Dancă		227578001357165	Facebook	mehedinti_county_RO	Mehedinți County, Romania	8	1	12210	4018	4	0
Aresel		292847028010932	Facebook	mehedinti_county_RO	Mehedinți County, Romania	8	1	12014	4691	19	2
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	11577	4631	3	1
Razvan Popa		128861244581738	Facebook	mehedinti_county_RO	Mehedinți County, Romania	45	1	10559	3300	37	5
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	10047	4222	5	1
Departamentul pentru Comunicații și Societate Informațională al PSD	Partidul Social Democrat	346281832652995	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	9720	4059	3	0
G4 Media		425074431631411	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	9366	3500	4	0
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	7996	3998	21	4
RMDSZ	RMDSZ	102601499822802	Facebook	mehedinti_county_RO	Mehedinți County, Romania	126	1	7856	1761	8	0
George Simion Unire		294035851052538	Facebook	mehedinti_county_RO	Mehedinți County, Romania	16	1	7619	2583	7	1
Administraţie Liberală		2159559831039746	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	7422	3711	3	0
Partidul Mișcarea Populară		581911828514783	Facebook	mehedinti_county_RO	Mehedinți County, Romania	7	1	7191	3349	8	1
PNL Bucuresti		678840505584990	Facebook	mehedinti_county_RO	Mehedinți County, Romania	8	1	7011	2886	13	3
PNL DOLJ		735350019910389	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	6720	1344	14	2
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	mehedinti_county_RO	Mehedinți County, Romania	20	1	6599	1441	12	1
Departamentul pentru Educatie Nationala	 Partidul Social Democrat	2330908257186424	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	6285	3142	3	0
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	6139	3069	3	0
Tikaboo Romania		617570241716349	Facebook	mehedinti_county_RO	Mehedinți County, Romania	9	1	6082	2646	25	5
Eugen Tomac		494469087244449	Facebook	mehedinti_county_RO	Mehedinți County, Romania	7	1	6005	2224	9	0
Marian-Jean Marinescu		207673790490	Facebook	mehedinti_county_RO	Mehedinți County, Romania	7	1	6000	1200	12	0
Gabriel Petrea		636615956364844	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	5840	2662	7	2
PNL Cluj		252950101538687	Facebook	mehedinti_county_RO	Mehedinți County, Romania	22	1	5474	1555	9	0
Fara Ipocriti		766417387050905	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	5244	2622	2	0
e.on		511324618972373	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	4655	2133	3	0
European Greens	European Greens	141366725876424	Facebook	mehedinti_county_RO	Mehedinți County, Romania	5	1	4620	1908	11	4
Alexandru Kocsis		509479962851716	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	4602	2016	4	0
Partidul Social Democrat-Departamentul pentru Infrastructura si Transport	Partidul Social Democrat	390855171647188	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	4534	2267	2	0
PMP TV		958364000868431	Facebook	mehedinti_county_RO	Mehedinți County, Romania	6	1	4455	1485	7	0
Norica Nicolai		121265151226126	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	4392	878	8	0
Departamentul pentru Tineret și Sport PSD	Partidul Social Democrat	2077524885664207	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	4353	2155	4	0
Mircea Draghici		1149297625184695	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	4255	2127	2	0
EU Environment		305608429284	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	4213	2084	20	4
Râsu Plânsu		1769713886444816	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	4069	2034	2	0
PNL Prahova		148993498505135	Facebook	mehedinti_county_RO	Mehedinți County, Romania	10	1	3973	837	5	0
România Politică		1719567741620517	Facebook	mehedinti_county_RO	Mehedinți County, Romania	1	1	3802	1901	1	0
B1.tv		425911761553777	Facebook	mehedinti_county_RO	Mehedinți County, Romania	2	1	3786	1694	1	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	mehedinti_county_RO	Mehedinți County, Romania	3	1	3748	1698	11	4
Andrei Pop	Andrei Pop	522518014611632	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	3717	743	5	0
Schimbarea in politica		1376495612426388	Facebook	mehedinti_county_RO	Mehedinți County, Romania	6	1	3610	1229	7	2
Raluca Turcan		360184320712594	Facebook	mehedinti_county_RO	Mehedinți County, Romania	4	1	3602	1240	6	0
