advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	351	1	421808	174516	1995	357
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	53	1	400353	156413	2314	335
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	19	1	270120	124482	804	185
Partito Democratico		77034286895	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	125	1	261041	116440	1018	239
European Parliament		178362315106	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	179	1	260986	110997	854	143
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	84	1	259888	105518	850	155
Kialo		729627343834501	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	372	1	257737	101807	1334	309
Save the Children Italia		46590675335	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	46	1	200816	89338	847	226
AlgoNatural		1388571101463957	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	11	1	194894	68691	795	0
WeWorld Onlus		299584710061488	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	290	1	181026	69481	1124	149
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	35	1	140995	39247	362	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	21	1	135112	49376	461	69
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	44	1	134431	58609	229	45
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	7	1	120702	36007	195	8
European Greens	European Greens	141366725876424	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	17	1	108995	48116	570	136
Carlo Calenda	Siamo Europei	131887960826264	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	2	1	108541	53417	584	117
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	64	1	105807	42844	546	133
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	8	1	95980	34677	538	97
Medici Senza Frontiere		65737832194	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	25	1	94288	39580	375	122
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	46	1	87356	19933	1625	0
Le Voci dell'Inchiesta		181441288569261	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	7	1	82601	20055	307	0
Antonio Calligaris		298085074056860	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	3	1	69997	20000	697	100
Oxfam Italia		150200761667597	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	218	1	65363	19157	728	51
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	36	1	64793	26340	163	32
Riparte il futuro		476098022442147	Facebook	friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	39	1	62992	25076	182	21
