advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	31	1	161626	69346	695	190
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	140	1	82150	24444	494	20
Franc Bogovič		288826994603012	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	15	1	76983	31660	220	26
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	43	1	46580	15226	180	20
Romana Tomc		1025408990823719	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	19	1	28960	7134	73	3
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	25	1	20875	7003	107	6
Kialo		729627343834501	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	302	1	17395	7280	82	20
European Greens	European Greens	141366725876424	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	10	1	10589	5154	55	17
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	15	1	8959	2110	69	2
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	34	1	7915	2165	78	0
Siemens Slovenija		393074441061448	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	11	1	7246	1444	28	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	4	1	6645	2344	26	3
Evropska komisija v Sloveniji		100107313369390	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	1	1	6107	3053	15	3
Neva Grašič		2235496013147745	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	13	1	5891	1420	51	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	8	1	5873	1441	24	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	5	1	5745	1145	13	0
Lumar hiše		117782661584893	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	2	1	5372	2686	26	5
Patricija Šulin		1541413339429015	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	6	1	4968	1987	29	3
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	3	1	3728	745	10	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	45	1	3638	1665	6	1
European Commission		107898832590939	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	5	1	3515	1205	10	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	47	1	2533	1188	6	1
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	27	1	2149	702	8	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	35	1	2031	255	100	0
DOM - Domovinska liga		571044543390810	Facebook	lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	3	1	2018	578	8	0
