advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u25_34	unknown (25-34)	HU	Hungary	101	1	9111	4024	26	11
Fidesz	Fidesz	9844779306	Facebook	u25_34	unknown (25-34)	HU	Hungary	107	1	6101	2635	30	12
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	u25_34	unknown (25-34)	HU	Hungary	127	1	5732	2149	18	6
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	HU	Hungary	10	1	5308	2417	33	7
European Commission	European Commission	107898832590939	Facebook	u25_34	unknown (25-34)	HU	Hungary	27	1	3909	1867	13	3
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	u25_34	unknown (25-34)	HU	Hungary	23	1	2174	974	6	3
MSZP	MSZP	115388925185513	Facebook	u25_34	unknown (25-34)	HU	Hungary	35	1	2062	876	6	2
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	u25_34	unknown (25-34)	HU	Hungary	15	1	2040	902	3	1
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	HU	Hungary	14	1	1833	799	7	1
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	u25_34	unknown (25-34)	HU	Hungary	51	1	1653	609	5	1
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	u25_34	unknown (25-34)	HU	Hungary	26	1	1557	662	2	0
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	u25_34	unknown (25-34)	HU	Hungary	25	1	1439	568	1	0
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	u25_34	unknown (25-34)	HU	Hungary	21	1	1396	492	4	1
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	u25_34	unknown (25-34)	HU	Hungary	4	1	1283	558	3	1
Alfahír	Alfahír Hírportál	525574220799452	Facebook	u25_34	unknown (25-34)	HU	Hungary	43	1	1080	442	3	1
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	u25_34	unknown (25-34)	HU	Hungary	75	1	1071	308	3	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	u25_34	unknown (25-34)	HU	Hungary	37	1	1012	307	3	1
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	u25_34	unknown (25-34)	HU	Hungary	11	1	729	299	1	0
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	u25_34	unknown (25-34)	HU	Hungary	17	1	568	272	1	0
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	u25_34	unknown (25-34)	HU	Hungary	11	1	561	234	1	0
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	u25_34	unknown (25-34)	HU	Hungary	8	1	510	152	0	0
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	u25_34	unknown (25-34)	HU	Hungary	4	1	425	195	1	0
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	u25_34	unknown (25-34)	HU	Hungary	3	1	379	167	0	0
Momentum Újbuda	Momentum Mozgalom	1947426878644256	Facebook	u25_34	unknown (25-34)	HU	Hungary	5	1	276	80	0	0
Fekete-Győr András	Momentum Mozgalom	128573907819549	Facebook	u25_34	unknown (25-34)	HU	Hungary	3	1	269	55	0	0
