advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	d087	2019-03-28	LV	Latvia	8	1	39328	17612	203	78
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	d087	2019-03-28	LV	Latvia	22	1	23858	7341	466	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	d087	2019-03-28	LV	Latvia	5	1	15089	5999	117	18
Швеция		1001119573268082	Facebook	d087	2019-03-28	LV	Latvia	1	1	9319	4659	4	0
European Parliament		178362315106	Facebook	d087	2019-03-28	LV	Latvia	5	1	5166	999	41	0
Aleksejs Loskutovs		541229793055345	Facebook	d087	2019-03-28	LV	Latvia	4	1	4814	963	89	1
Armands Krauze		1404923176410685	Facebook	d087	2019-03-28	LV	Latvia	2	1	2249	450	39	0
Latvian Transatlantic organisation		145481184414	Facebook	d087	2019-03-28	LV	Latvia	2	1	2158	1079	19	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d087	2019-03-28	LV	Latvia	11	1	1938	918	2	1
VoteWatch Europe		355087424564148	Facebook	d087	2019-03-28	LV	Latvia	4	1	816	336	1	0
Atlantic Forum		616121875501729	Facebook	d087	2019-03-28	LV	Latvia	2	1	606	289	5	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d087	2019-03-28	LV	Latvia	3	1	586	281	3	0
Erasmus Student Network		25226723130	Facebook	d087	2019-03-28	LV	Latvia	2	1	502	251	0	0
Climate-KIC		403370709744295	Facebook	d087	2019-03-28	LV	Latvia	1	1	311	124	0	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d087	2019-03-28	LV	Latvia	1	1	274	54	0	0
Solar Impulse		187539851277198	Facebook	d087	2019-03-28	LV	Latvia	1	1	120	48	0	0
Fair Transport Europe		888757291197988	Facebook	d087	2019-03-28	LV	Latvia	1	1	105	52	1	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	d087	2019-03-28	LV	Latvia	1	1	94	47	0	0
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	d087	2019-03-28	LV	Latvia	1	1	90	0	9	0
Orbex		1415953441956155	Facebook	d087	2019-03-28	LV	Latvia	2	1	71	16	1	0
Europeana.eu		10261403667	Facebook	d087	2019-03-28	LV	Latvia	1	1	71	35	0	0
«Белсат» по-русски		1520423234895880	Facebook	d087	2019-03-28	LV	Latvia	1	1	64	12	0	0
eq.eco		1316308285142040	Facebook	d087	2019-03-28	LV	Latvia	5	1	60	26	0	0
γυρίζουμε		278308089460720	Facebook	d087	2019-03-28	LV	Latvia	6	1	59	24	0	0
Tafani's		306374169790036	Facebook	d087	2019-03-28	LV	Latvia	2	1	41	0	0	0
