advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	rd5	Last 5 days	LU	Luxembourg	29	1	2446563	1084198	10687	2981
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	rd5	Last 5 days	LU	Luxembourg	41	1	743996	230881	4143	307
déi Lénk	déi Lénk	120444648033670	Facebook	rd5	Last 5 days	LU	Luxembourg	16	1	302904	78325	1421	85
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	rd5	Last 5 days	LU	Luxembourg	17	1	275253	56055	1332	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	rd5	Last 5 days	LU	Luxembourg	11	1	209696	48933	1351	100
CSV	CSV	56016549775	Facebook	rd5	Last 5 days	LU	Luxembourg	34	1	171145	43252	2032	0
European Greens		141366725876424	Facebook	rd5	Last 5 days	LU	Luxembourg	12	1	118141	47597	796	244
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	rd5	Last 5 days	LU	Luxembourg	9	1	82885	21339	717	0
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	rd5	Last 5 days	LU	Luxembourg	1	1	49999	10000	99	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	rd5	Last 5 days	LU	Luxembourg	4	1	11996	2000	396	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	LU	Luxembourg	20	1	10562	3930	29	7
Julia Elisabetta Pitterman		2235333396715580	Facebook	rd5	Last 5 days	LU	Luxembourg	4	1	10433	1944	263	0
Piraten Bezierk Osten		141480992729926	Facebook	rd5	Last 5 days	LU	Luxembourg	1	1	7920	1584	79	15
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd5	Last 5 days	LU	Luxembourg	9	1	6153	2173	17	0
Piraten Lëtzebuerg		183148710560	Facebook	rd5	Last 5 days	LU	Luxembourg	2	1	5983	1196	118	0
DP-Norden	DP-Norden	133967696651305	Facebook	rd5	Last 5 days	LU	Luxembourg	1	1	4999	1000	99	0
Greenpeace Luxembourg		67370457805	Facebook	rd5	Last 5 days	LU	Luxembourg	1	1	4999	1000	99	0
Piraten Bezierk Süden		659368007411223	Facebook	rd5	Last 5 days	LU	Luxembourg	1	1	4165	833	82	0
Européens Sans Frontières		668031516635463	Facebook	rd5	Last 5 days	LU	Luxembourg	7	1	3532	1448	6	1
Klang der Solidarität		385076005313967	Facebook	rd5	Last 5 days	LU	Luxembourg	12	1	3147	1240	6	0
Chris Bernard		764820513891336	Facebook	rd5	Last 5 days	LU	Luxembourg	3	1	2181	363	72	0
VoteWatch Europe		355087424564148	Facebook	rd5	Last 5 days	LU	Luxembourg	7	1	1456	653	3	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd5	Last 5 days	LU	Luxembourg	2	1	937	325	1	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rd5	Last 5 days	LU	Luxembourg	43	1	542	151	3	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rd5	Last 5 days	LU	Luxembourg	5	1	522	203	2	0
