spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	AT	Austria	10777	1365	62200482	15061620	802066	20
50_100	50 - 100	AT	Austria	11018	1340	676742	190630	5607	565
100_1k	100 - 1k	AT	Austria	2376	495	103801197	39316828	687784	179948
1k_5k	1k - 5k	AT	Austria	190	59	29854793	12720800	347665	69823
5k_10k	5k - 10k	AT	Austria	13	8	2748208	1323641	32811	16290
10k_50k	10k - 50k	AT	Austria	1	1	12194	6097	542	108
