advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	EE	Estonia	24	1	1604972	654998	4475	799
European Parliament		178362315106	Facebook	EE	Estonia	22	1	1435173	545120	14043	2912
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	EE	Estonia	7	1	1400980	669993	3092	599
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	EE	Estonia	50	1	804509	218928	5337	100
Veriff		959442754113350	Facebook	EE	Estonia	3	1	799997	350000	1332	267
Urmas Paet	Paet Urmas	223092011815453	Facebook	EE	Estonia	28	1	783972	174000	2772	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	EE	Estonia	17	1	735983	216000	2083	100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	EE	Estonia	19	1	482980	173999	2680	199
Kialo		729627343834501	Facebook	EE	Estonia	355	1	386463	148026	2559	619
Isamaa erakond		321163977576	Facebook	EE	Estonia	1	1	199998	99999	498	99
Jaak Madison	Madison Jaak	536519246456733	Facebook	EE	Estonia	8	1	180992	42000	792	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	EE	Estonia	5	1	151994	29999	494	0
Yoko Alender		709212302463805	Facebook	EE	Estonia	32	1	149968	46000	3168	0
Ablo		299078570887332	Facebook	EE	Estonia	28	1	96971	14999	2771	0
Triin Saag	Saag Triin	2012394932389774	Facebook	EE	Estonia	22	1	92977	20999	2178	0
Riho Terras		2217643278496367	Facebook	EE	Estonia	2	1	59998	14999	198	0
EMY		815299865514464	Facebook	EE	Estonia	2	1	54092	10818	196	0
Raimond Kaljulaid		1084372461606422	Facebook	EE	Estonia	2	1	50980	10000	596	100
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	EE	Estonia	1	1	49999	10000	99	0
Civil Liberties Union for Europe		1424938757739868	Facebook	EE	Estonia	1	1	49999	10000	99	0
Marek Reinaas 800		355087421885485	Facebook	EE	Estonia	1	1	49999	10000	499	100
Johannes Kert		376562696439825	Facebook	EE	Estonia	1	1	49999	10000	499	100
Riina Solman		2003524753215343	Facebook	EE	Estonia	1	1	49999	10000	99	0
Keskkonnaministeerium		274848805895621	Facebook	EE	Estonia	1	1	49998	9999	98	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	EE	Estonia	1	1	49998	9999	98	0
Tartumaa Rohelised		1353771811435346	Facebook	EE	Estonia	1	1	49991	9998	87	0
Pepe Mardiste		1436271733110292	Facebook	EE	Estonia	1	1	48781	9756	84	0
Стражи		310613372788542	Facebook	EE	Estonia	6	1	40280	17143	497	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	EE	Estonia	54	1	39570	18089	128	24
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	EE	Estonia	28	1	38243	17850	55	21
European Greens		141366725876424	Facebook	EE	Estonia	3	1	29809	14588	139	29
Швеция		1001119573268082	Facebook	EE	Estonia	2	1	28435	13918	12	2
Eestimaa Rohelised		109605679062900	Facebook	EE	Estonia	7	1	26993	5000	638	0
Sosialidemokraatit SDP		108945982480217	Facebook	EE	Estonia	4	1	26581	11348	113	20
Happy Smile hambaravi		171947682909048	Facebook	EE	Estonia	4	1	21995	9999	352	0
Game of Sultans		185311195624361	Facebook	EE	Estonia	6	1	19782	8713	449	105
Erki Savisaar		326940990843491	Facebook	EE	Estonia	2	1	14998	6000	198	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	EE	Estonia	3	1	14997	3000	297	0
Guardian Weekly		64525551258	Facebook	EE	Estonia	10	1	14149	5544	30	8
Coconut Bowls		451945511677873	Facebook	EE	Estonia	68	1	12202	3226	61	0
Раймонд Кальюлайд		1535510530084119	Facebook	EE	Estonia	3	1	10807	1962	293	0
Tanel Jäppinen		2109572339365575	Facebook	EE	Estonia	2	1	10504	4761	191	0
Wholesome Culture		1664959567149320	Facebook	EE	Estonia	4	1	10261	4408	18	3
Elurikkuse Erakond		278891446286010	Facebook	EE	Estonia	1	1	9999	5000	99	0
YanaToom.ee		2367048563336709	Facebook	EE	Estonia	1	1	9999	5000	99	0
Tallinna Televisioon (TTV)		215845958435817	Facebook	EE	Estonia	1	1	9999	4999	98	0
Pillirookõrs		611874575866101	Facebook	EE	Estonia	1	1	9999	5000	98	0
Rahageenius: räägime sinu rahast		510039216124557	Facebook	EE	Estonia	1	1	9998	4999	98	0
Emilia Lombard		1695168230755337	Facebook	EE	Estonia	2	1	9998	2000	197	0
Evelin Ilves		119700418047863	Facebook	EE	Estonia	2	1	9579	1916	189	0
European Youth Event		919232861444360	Facebook	EE	Estonia	6	1	8575	3975	29	6
VoteWatch Europe		355087424564148	Facebook	EE	Estonia	5	1	8572	3723	18	6
Arte		656089814494677	Facebook	EE	Estonia	6	1	7173	3112	22	2
BBC News Russian		190992343324	Facebook	EE	Estonia	1	1	7003	1400	16	0
RuBaltic.Ru		361996777230933	Facebook	EE	Estonia	4	1	6073	1214	8	1
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	EE	Estonia	1	1	4999	1000	99	0
Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	EE	Estonia	1	1	4999	1000	98	0
SETI.ee		490024387817671	Facebook	EE	Estonia	1	1	4999	1000	99	0
LandCredit.ee		238982800363576	Facebook	EE	Estonia	1	1	4999	1000	99	0
Videograaf		681238698922700	Facebook	EE	Estonia	1	1	4999	1000	99	0
Cleantech ForEst		1669480636672455	Facebook	EE	Estonia	1	1	4999	1000	99	0
Sessel		420448015020430	Facebook	EE	Estonia	1	1	4999	1000	99	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	EE	Estonia	1	1	4998	1000	99	0
Compara		383769122391278	Facebook	EE	Estonia	1	1	4998	999	98	0
Eesti200 Joel Jesse		322373121712471	Facebook	EE	Estonia	1	1	4998	999	98	0
Ruukki ehituslahendused		1470015636592146	Facebook	EE	Estonia	1	1	4998	999	98	0
COMODULE		590325834410648	Facebook	EE	Estonia	1	1	4996	999	98	0
Ozan Yanar		730847103593100	Facebook	EE	Estonia	2	1	4757	932	56	9
Atlantic Forum		616121875501729	Facebook	EE	Estonia	2	1	4553	910	86	0
Miapetra Kumpula-Natri		922311201130062	Facebook	EE	Estonia	1	1	4433	886	39	7
Democracy Alive		277008469606499	Facebook	EE	Estonia	1	1	4371	2185	21	4
Create.Refresh	Create.Refresh	1736881926615141	Facebook	EE	Estonia	4	1	4331	1859	11	1
DRH Lindersvold		512374155442078	Facebook	EE	Estonia	3	1	3867	1720	11	2
Cecilia Malmström		258966159416	Facebook	EE	Estonia	1	1	3548	1419	7	3
Erasmus Student Network		25226723130	Facebook	EE	Estonia	2	1	3326	1663	1	0
Council of the European Union		147547541961576	Facebook	EE	Estonia	4	1	3069	1460	10	2
European Commission		107898832590939	Facebook	EE	Estonia	3	1	2751	1375	8	1
European Youth		130456876990360	Facebook	EE	Estonia	4	1	2561	1276	10	1
eToro		193863317737	Facebook	EE	Estonia	12	1	2492	1023	6	1
ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	EE	Estonia	1	1	2483	496	24	4
I Hate Bernie Sanders		105344429817836	Facebook	EE	Estonia	2	1	2430	1215	16	3
Lingokids		497983453648415	Facebook	EE	Estonia	4	1	2229	1104	2	0
Europe Together		140105536131109	Facebook	EE	Estonia	1	1	2150	1075	10	2
Matthew Hussey		525275707491504	Facebook	EE	Estonia	7	1	2066	826	17	3
Berlin Beer Week		789641531111955	Facebook	EE	Estonia	1	1	1942	388	3	0
NOFIR - bringing value to marine waste		467976939969473	Facebook	EE	Estonia	2	1	1941	970	2	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	EE	Estonia	1	1	1771	885	1	0
АТОН		269320383095938	Facebook	EE	Estonia	2	1	1701	850	11	2
Resilience League		1774357632844613	Facebook	EE	Estonia	1	1	1607	321	31	0
FontBundles.net		1653056048283270	Facebook	EE	Estonia	2	1	1410	705	8	1
Minority SafePack		532492010145546	Facebook	EE	Estonia	6	1	1307	276	3	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	EE	Estonia	14	1	1294	334	5	0
Success Resources		550751965021284	Facebook	EE	Estonia	1	1	1269	253	14	2
EPP - European People's Party		48034275355	Facebook	EE	Estonia	2	1	1257	580	2	0
Give A Vote		2186129244970085	Facebook	EE	Estonia	1	1	1222	488	1	0
MmosWorld		1262271977168621	Facebook	EE	Estonia	1	1	1166	583	0	0
Collision Conf		205093963028353	Facebook	EE	Estonia	8	1	1105	357	15	0
I Love Crowdfunding Projects		112683756154005	Facebook	EE	Estonia	5	1	1084	341	7	1
Gaia		182073298490036	Facebook	EE	Estonia	4	1	1030	486	9	3
Basmah		137973986840264	Facebook	EE	Estonia	20	1	999	218	8	0
