country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SE	Sweden	0_50	0 - 50	8142	1689	41149958	10435181	236264	57423
SE	Sweden	50_100	50 - 100	4959	1106	28246367	7728474	233535	48578
SE	Sweden	100_1k	100 - 1k	2456	540	69899205	25458979	620530	164872
SE	Sweden	1k_5k	1k - 5k	206	69	26219432	11936675	316953	73873
SE	Sweden	5k_10k	5k - 10k	16	11	1313781	652259	13653	6702
SE	Sweden	10k_50k	10k - 50k	1	1	12167	6083	541	108
