advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d065	2019-03-06	LU	Luxembourg	9	1	31665	7333	187	22
Ecogreen		2207467306235731	Facebook	d065	2019-03-06	LU	Luxembourg	4	1	10740	4394	95	22
WOOP - World of Possibilities		119609878933569	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	10122	2000	210	0
Unis pour les Droits Humains		1642871805813802	Facebook	d065	2019-03-06	LU	Luxembourg	5	1	7673	3084	7	0
Charles Goerens		441313569220539	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	7158	1704	21	0
Dan Kersch		231839814316073	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	4999	2500	49	0
Assistance au Financement Humanitaire		2057244924390350	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	1863	708	22	0
L'Or du Commun		212885115510806	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	1118	223	2	0
Feminist Apparel		147698828729567	Facebook	d065	2019-03-06	LU	Luxembourg	11	1	774	341	4	1
Chris Bernard		764820513891336	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	709	141	14	0
Time For Equality		374009109385232	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	555	111	11	0
NSFX شركة		296433340483916	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	99	0	8	0
Le Monde		14892757589	Facebook	d065	2019-03-06	LU	Luxembourg	6	1	79	31	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	63	31	0	0
Fonds Rose-Croix		1252538981478451	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	49	18	0	0
Touche pas à ma planète		2174582836142717	Facebook	d065	2019-03-06	LU	Luxembourg	4	1	31	6	0	0
Banque mondiale		155174084508744	Facebook	d065	2019-03-06	LU	Luxembourg	12	1	16	2	0	0
Klang der Solidarität		385076005313967	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	15	3	0	0
Melba Culp		902971599738051	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	12	6	0	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	12	2	0	0
Airinum		867962259958927	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	11	2	0	0
Stowarzyszenie Emigrant Polski		982054681893463	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	9	1	0	0
It's Canada Time - itscanadatime		974459525936546	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	8	0	0	0
Ami Horowitz		42597808880	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	7	1	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d065	2019-03-06	LU	Luxembourg	5	1	5	2	0	0
Soviet Visuals		1160495674016675	Facebook	d065	2019-03-06	LU	Luxembourg	4	1	5	1	0	0
Avon Worldwide		216741958412414	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	5	2	0	0
VoteWatch Europe		355087424564148	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	3	0	0	0
YOGA BURN		146316959083110	Facebook	d065	2019-03-06	LU	Luxembourg	4	1	3	0	0	0
FT Content Solutions		1220981994590364	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	2	0	0	0
Oceanic Global		866657050038456	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	2	0	0	0
Chug Bottles		1781974005205686	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	2	1	0	0
Musicians Against Climate Change		1760259647637432	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	0	0	0	0
ProDG	ProDG	89846075866	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	0	0	0	0
ETUC		129041250601685	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
Deutschland.de		31292782350	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
AlternaWeb		1928282787425397	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
African Union USA		507866149701811	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
EURACTIV		15299247059	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	0	0	0	0
Matt Wilson		247888188644456	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	0	0	0	0
TransformingTransport		1635700990066863	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
RSM MBA		110428762358678	Facebook	d065	2019-03-06	LU	Luxembourg	3	1	0	0	0	0
Columbia Alumni Association		195421575197	Facebook	d065	2019-03-06	LU	Luxembourg	2	1	0	0	0	0
Columbia University in the City of New York		102471088936	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	d065	2019-03-06	LU	Luxembourg	1	1	0	0	0	0
