gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	BE	Belgium	sp.a	sp.a	57253967150	Facebook	418	1	19329743	7680509	89329	19262
m	male	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	117	1	15873275	6568397	49450	12979
m	male	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	15055682	6928968	104148	23084
m	male	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	107	1	13956323	5994654	122449	28473
m	male	BE	Belgium	European Parliament		178362315106	Facebook	174	1	8459996	3589274	58740	12989
m	male	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	340	1	6023346	2227764	44389	8106
m	male	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	101	1	5506512	2650295	21805	4544
m	male	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	85	1	3899336	1568534	23063	4583
m	male	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	3794732	1640945	36740	9436
m	male	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	522	1	3738757	1045154	43853	4418
m	male	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	129	1	3602004	1261702	39183	8957
m	male	BE	Belgium	Groen	Groen	84920854319	Facebook	183	1	3458813	1223649	17103	2520
m	male	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	78	1	3238887	1317535	64943	14339
m	male	BE	Belgium	Sign for my Future		1345513882259768	Facebook	75	1	3188814	1369706	23126	5570
m	male	BE	Belgium	Kialo		729627343834501	Facebook	372	1	2763356	1083717	21086	4686
m	male	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	107	1	2571066	826160	16458	2813
m	male	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	151	1	2236807	528501	14265	1672
m	male	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	2206017	827119	6442	278
m	male	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	2185315	920077	8474	3215
m	male	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	78	1	1696207	679444	6507	1418
m	male	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	1387940	562738	7399	1761
m	male	BE	Belgium	CD&V	CD&V	52997544531	Facebook	101	1	1335733	421425	9863	1329
m	male	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	970720	406843	8015	1991
m	male	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	22	1	963448	410828	6578	1563
m	male	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	46	1	958299	282582	7450	1149
