country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AT	Austria	Harald Vilimsky		547597092025909	Facebook	178	1	17579676	7474538	164008	38197
AT	Austria	SPÖ	SPÖ	77393060080	Facebook	726	1	16757414	5657975	129828	17398
AT	Austria	European Parliament		178362315106	Facebook	134	1	11255123	4724236	107829	29409
AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	165	1	8796469	2859462	70046	13531
AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	268	1	8330723	2854996	56431	9399
AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	8091891	3234997	42695	13599
AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1318	1	6677192	1464904	148011	4398
AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	101	1	5549885	1787994	41798	7499
AT	Austria	HC Strache	FPÖ	74865038590	Facebook	71	1	5435924	2295997	34628	9199
AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	608	1	5323363	1567988	66191	1499
AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	4394900	1824972	18064	6399
AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	50	1	3243950	1139000	15850	2500
AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	3079960	1261991	4581	699
AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	290	1	2858349	662881	40206	2899
AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	1944961	521000	5461	400
AT	Austria	Johann Gudenus		104145976305577	Facebook	50	1	1823937	706993	11049	1799
AT	Austria	European Greens	European Greens	141366725876424	Facebook	19	1	1720687	712435	12827	2957
AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	1611980	685000	9580	3000
AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	442	1	1605558	327000	49358	1400
AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	16	1	1510983	641999	12283	2999
AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	1309972	543997	14776	3999
AT	Austria	Wirtschaftskammer		125946327466544	Facebook	162	1	1308838	325000	19238	800
AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	33	1	1156967	393000	8567	1600
AT	Austria	Kialo		729627343834501	Facebook	355	1	1111243	386910	7255	1783
AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	72	1	1075289	273548	6870	99
AT	Austria	FPÖ-Wien		146097669338683	Facebook	1	1	999999	500000	4999	1000
AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	819981	342000	3581	700
AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	101	1	735886	218997	11998	500
AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	31	1	709907	188984	7468	1099
AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	196	1	701803	167999	21003	400
AT	Austria	GPA-djp	GPA-djp	214499840736	Facebook	30	1	690970	168000	2970	0
AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	15	1	674779	293917	5252	1043
AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	149	1	669850	162999	16351	400
AT	Austria	1Europa	Peter Glawischnig	320389701908367	Facebook	20	1	655980	170000	4380	600
AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	15	1	621984	159999	5584	1299
AT	Austria	Klang der Solidarität		385076005313967	Facebook	70	1	608301	246215	1378	155
AT	Austria	Maximilian Krauss		590930261019192	Facebook	97	1	564903	147000	11603	500
AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	8	1	559991	204999	2392	400
AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	22	1	558971	119998	6177	999
AT	Austria	Plan International Österreich		115130990779	Facebook	14	1	555985	212999	4285	999
AT	Austria	NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	64	1	532936	139000	6336	0
AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	19	1	516980	172000	3881	500
AT	Austria	Heumilch		184745071568863	Facebook	1	1	499982	199993	998	499
AT	Austria	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	10	1	489903	169956	7485	1399
AT	Austria	NEOS	NEOS	327450964017497	Facebook	56	1	460944	96000	6744	300
AT	Austria	Wochenblick	Wochenblick	991628130904203	Facebook	14	1	459985	136999	3885	899
AT	Austria	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	143	1	395817	66993	14155	0
AT	Austria	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	14	1	365656	103695	1285	99
AT	Austria	Addendum		109044023134793	Facebook	11	1	360941	160983	2688	399
AT	Austria	Evelyn Regner	SPÖ	291746820967544	Facebook	24	1	354976	88000	2376	0
AT	Austria	FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	25	1	352974	105999	7274	1199
AT	Austria	Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	84	1	323916	77000	8316	0
AT	Austria	Barbara M. Thaler		1945277729020140	Facebook	19	1	314981	71000	2681	200
AT	Austria	Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	7	1	301989	89999	2692	499
AT	Austria	Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	11	1	299989	99000	1889	200
AT	Austria	Christian Pirker		200189984169557	Facebook	80	1	295899	70995	8319	99
AT	Austria	Michael Raml	FPÖ Linz	1499759610320321	Facebook	22	1	291977	63999	2978	200
AT	Austria	Niko Swatek	NEOS Steiermark	424384408037670	Facebook	8	1	284992	96000	1192	100
AT	Austria	Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	21	1	277978	95999	2078	0
AT	Austria	Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	17	1	274923	60988	1681	0
