spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	IE	Ireland	3215	944	13703403	3537822	100993	9
50_100	50 - 100	IE	Ireland	3474	929	485185	160461	3730	342
100_1k	100 - 1k	IE	Ireland	1266	374	14504047	6022301	76173	19721
1k_5k	1k - 5k	IE	Ireland	129	45	15789871	7325031	119852	24340
5k_10k	5k - 10k	IE	Ireland	10	8	12974	6219	404	102
10k_50k	10k - 50k	IE	Ireland	1	1	10052	5026	447	89
