week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w014	Week 14	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	12	1	1457325	629566	12358	2583
w014	Week 14	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	4	1	1299996	619999	6996	1700
w014	Week 14	BE	Belgium	European Parliament		178362315106	Facebook	64	1	877420	377579	3948	727
w014	Week 14	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	71	1	375350	108666	4923	0
w014	Week 14	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	4	1	353763	145076	1607	562
w014	Week 14	BE	Belgium	Bart De Wever		24079407056	Facebook	1	1	312499	125000	3124	625
w014	Week 14	BE	Belgium	sp.a	sp.a	57253967150	Facebook	12	1	245826	82166	1511	250
w014	Week 14	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	9	1	243486	80195	1100	166
w014	Week 14	BE	Belgium	ExxonMobil		925007000949719	Facebook	18	1	239734	50718	1544	238
w014	Week 14	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	7	1	215975	72993	1892	299
w014	Week 14	BE	Belgium	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	3	1	215150	76363	816	263
w014	Week 14	BE	Belgium	Peter Van Hecke		414570162644130	Facebook	4	1	199948	39990	1595	299
w014	Week 14	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	3	1	171427	85714	427	85
w014	Week 14	BE	Belgium	Halal en danger		2115131348600358	Facebook	2	1	149997	59999	597	99
w014	Week 14	BE	Belgium	Jean de Bethune		425691141175605	Facebook	1	1	149573	74786	373	74
w014	Week 14	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	7	1	136826	49703	1493	485
w014	Week 14	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	2	1	135911	54105	294	134
w014	Week 14	BE	Belgium	Klang der Solidarität		385076005313967	Facebook	40	1	126778	47284	317	27
w014	Week 14	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	14	1	111708	36634	850	26
w014	Week 14	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	3	1	103998	52000	538	99
w014	Week 14	BE	Belgium	Vluchtelingenwerk Vlaanderen		81497097451	Facebook	1	1	99999	49999	99	0
w014	Week 14	BE	Belgium	ABVV		188590271170028	Facebook	1	1	99999	50000	499	100
w014	Week 14	BE	Belgium	Mediaplanet Stories		452253761911595	Facebook	1	1	99999	50000	499	100
w014	Week 14	BE	Belgium	vdk bank		185648231502494	Facebook	2	1	99998	20000	998	200
w014	Week 14	BE	Belgium	The Belgian Pride		348580571827433	Facebook	2	1	99991	19998	997	199
w014	Week 14	BE	Belgium	Unis pour les Droits Humains		1642871805813802	Facebook	2	1	92743	46251	62	8
w014	Week 14	BE	Belgium	Europe Direct Brussels		772075022808345	Facebook	1	1	92307	46153	230	46
