audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m13_17	male (13-17)	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	1	1	65810	32905	32	6
m13_17	male (13-17)	EE	Estonia	European Parliament		178362315106	Facebook	8	1	24095	5249	72	0
m13_17	male (13-17)	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	2	1	8232	2090	28	0
m13_17	male (13-17)	EE	Estonia	Стражи		310613372788542	Facebook	4	1	3258	1379	40	0
m13_17	male (13-17)	EE	Estonia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	3	1	2373	1185	1	0
m13_17	male (13-17)	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	6	1	2227	445	44	0
m13_17	male (13-17)	EE	Estonia	Pepe Mardiste		1436271733110292	Facebook	1	1	1786	357	3	0
m13_17	male (13-17)	EE	Estonia	Tartumaa Rohelised		1353771811435346	Facebook	1	1	1459	291	2	0
m13_17	male (13-17)	EE	Estonia	Coastal Studies		11070113987	Facebook	2	1	1343	268	4	0
m13_17	male (13-17)	EE	Estonia	Eesti200 Joel Jesse		322373121712471	Facebook	1	1	991	198	19	0
m13_17	male (13-17)	EE	Estonia	Kalle Laanet Page	Reformierakond	141202956796859	Facebook	1	1	821	164	1	0
m13_17	male (13-17)	EE	Estonia	Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	1	1	549	109	10	0
m13_17	male (13-17)	EE	Estonia	Give A Vote		2186129244970085	Facebook	1	1	433	173	0	0
m13_17	male (13-17)	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	3	1	297	103	11	0
m13_17	male (13-17)	EE	Estonia	European Commission		107898832590939	Facebook	3	1	291	145	0	0
m13_17	male (13-17)	EE	Estonia	EEA and Norway Grants		70937137362	Facebook	1	1	283	113	0	0
m13_17	male (13-17)	EE	Estonia	EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	1	1	241	48	0	0
m13_17	male (13-17)	EE	Estonia	Sosialidemokraatit SDP		108945982480217	Facebook	2	1	196	79	0	0
m13_17	male (13-17)	EE	Estonia	European Youth		130456876990360	Facebook	1	1	175	87	0	0
m13_17	male (13-17)	EE	Estonia	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	8	1	144	60	0	0
m13_17	male (13-17)	EE	Estonia	Wholesome Culture		1664959567149320	Facebook	4	1	125	58	0	0
m13_17	male (13-17)	EE	Estonia	Council of the European Union		147547541961576	Facebook	3	1	117	58	0	0
m13_17	male (13-17)	EE	Estonia	Tuunes		992176580926495	Facebook	4	1	105	26	0	0
m13_17	male (13-17)	EE	Estonia	Huawei Europe		1709278142683543	Facebook	1	1	99	49	0	0
m13_17	male (13-17)	EE	Estonia	eToro		193863317737	Facebook	7	1	99	41	0	0
