impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	DK	Denmark	174	78	173817	0	2574	66
1k_5k	1k - 5k	DK	Denmark	96	57	479887	95996	4753	870
5k_10k	5k - 10k	DK	Denmark	38	19	359965	180000	3074	1017
10k_50k	10k - 50k	DK	Denmark	47	11	2150105	430029	23791	5121
50k_100k	50k - 100k	DK	Denmark	2	2	100007	50004	669	133
100k_200k	100k - 200k	DK	Denmark	3	2	1134	567	2	0
