advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f	Facebook	DK	Denmark	433	1	15516462	5261955	110354	29377
European Parliament		178362315106	Facebook	f	Facebook	DK	Denmark	81	1	5520599	2336602	47836	10807
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	f	Facebook	DK	Denmark	167	1	5050781	1511984	67983	17112
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	f	Facebook	DK	Denmark	125	1	4226788	1390971	61188	14501
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	f	Facebook	DK	Denmark	739	1	3828869	856687	31319	6505
Lizette Risgaard		547601668763372	Facebook	f	Facebook	DK	Denmark	71	1	3730914	1569995	31523	9292
Red Barnet		67571270393	Facebook	f	Facebook	DK	Denmark	88	1	2655897	891995	43023	10926
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	f	Facebook	DK	Denmark	34	1	2375936	895988	32960	8435
SF	SF	74796954245	Facebook	f	Facebook	DK	Denmark	63	1	2074934	652999	18108	4391
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	f	Facebook	DK	Denmark	24	1	2034970	937997	15529	6400
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	f	Facebook	DK	Denmark	17	1	2000932	851975	22518	6547
Pia Olsen Dyhr	SF	49348971479	Facebook	f	Facebook	DK	Denmark	58	1	1919937	586997	17104	4365
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	f	Facebook	DK	Denmark	181	1	1860568	436955	6676	1325
Mona Juul	Mona Juul	2079067062409423	Facebook	f	Facebook	DK	Denmark	82	1	1492918	406999	12856	2771
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	f	Facebook	DK	Denmark	35	1	1457951	392997	12019	2878
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	f	Facebook	DK	Denmark	26	1	1440974	507000	21032	6413
Enhedslisten	Enhedslisten	223040066022	Facebook	f	Facebook	DK	Denmark	44	1	1396933	438995	8282	2383
SE Energi & Klima		169900309711559	Facebook	f	Facebook	DK	Denmark	43	1	1358745	480933	8736	2396
World Animal Protection Danmark		33588644626	Facebook	f	Facebook	DK	Denmark	5	1	1349921	559969	16066	3615
Alternativet	Alternativet	676061179094769	Facebook	f	Facebook	DK	Denmark	13	1	1074972	460994	14459	4177
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	f	Facebook	DK	Denmark	34	1	1058937	348993	10385	2785
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	f	Facebook	DK	Denmark	43	1	893943	200997	6528	1352
Røde Kors		65929129383	Facebook	f	Facebook	DK	Denmark	27	1	862973	211000	9409	2919
Danske Medier	Danske Medier	300107073389986	Facebook	f	Facebook	DK	Denmark	47	1	835646	254909	3688	963
Naser Khader		1995019340791443	Facebook	f	Facebook	DK	Denmark	14	1	810986	255000	8781	2155
