location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_macedonia_EL	Central Macedonia, Greece	Kyriakos Mitsotakis		34848567724	Facebook	87	1	3299721	1378529	9346	2008
central_macedonia_EL	Central Macedonia, Greece	European Parliament		178362315106	Facebook	49	1	2724708	1290761	8654	2170
central_macedonia_EL	Central Macedonia, Greece	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	49	1	2201906	939515	3769	603
central_macedonia_EL	Central Macedonia, Greece	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	46	1	2195515	983957	4819	1097
central_macedonia_EL	Central Macedonia, Greece	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	195	1	1361584	493658	5325	684
central_macedonia_EL	Central Macedonia, Greece	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	117	1	1314318	495723	5561	857
central_macedonia_EL	Central Macedonia, Greece	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	109	1	1179417	359562	3276	111
central_macedonia_EL	Central Macedonia, Greece	INBOX	New Digital Media	369693523475596	Facebook	54	1	1071637	466300	1235	99
central_macedonia_EL	Central Macedonia, Greece	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	127	1	1028902	316232	5938	116
central_macedonia_EL	Central Macedonia, Greece	Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	15	1	997657	403725	1711	197
central_macedonia_EL	Central Macedonia, Greece	Kialo		729627343834501	Facebook	339	1	988884	406442	4802	1113
central_macedonia_EL	Central Macedonia, Greece	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	43	1	723753	219923	1885	0
central_macedonia_EL	Central Macedonia, Greece	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	43	1	653786	261594	1475	196
central_macedonia_EL	Central Macedonia, Greece	Μαρία Σπυράκη		657782574275153	Facebook	23	1	588945	176636	1565	19
central_macedonia_EL	Central Macedonia, Greece	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	101	1	579335	227714	2234	157
central_macedonia_EL	Central Macedonia, Greece	Θανάσης Λιακόπουλος - Όλοι μαζί μπορούμε καλύτερα	oloi-mazi	394013391085857	Facebook	59	1	534829	116992	5832	0
central_macedonia_EL	Central Macedonia, Greece	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	2	1	506598	203635	594	99
central_macedonia_EL	Central Macedonia, Greece	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	6	1	500847	239801	672	233
