location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bucharest_RO	Bucharest, Romania	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	91	1	6861930	3266975	17014	5497
bucharest_RO	Bucharest, Romania	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	207	1	5357820	2372969	14871	3265
bucharest_RO	Bucharest, Romania	România în primul rând	Future Innovation	770704223323599	Facebook	72	1	5296630	2319996	6662	1501
bucharest_RO	Bucharest, Romania	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	129	1	2842845	1211561	4808	1311
bucharest_RO	Bucharest, Romania	Declic	Declic	686190454826244	Facebook	21	1	2293865	1032937	5234	1118
bucharest_RO	Bucharest, Romania	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	81	1	1785164	778184	6830	1650
bucharest_RO	Bucharest, Romania	European Parliament		178362315106	Facebook	79	1	1535575	698655	7411	1312
bucharest_RO	Bucharest, Romania	ALDE Sector 6		428872677299268	Facebook	57	1	1298167	294969	2437	334
bucharest_RO	Bucharest, Romania	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	38	1	1172647	552625	3993	1012
bucharest_RO	Bucharest, Romania	USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	78	1	1090085	408542	1815	294
bucharest_RO	Bucharest, Romania	Romania #nuepsd	Future Innovation	293215748279337	Facebook	13	1	956244	424258	496	195
bucharest_RO	Bucharest, Romania	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	2	1	804079	402040	848	168
bucharest_RO	Bucharest, Romania	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	32	1	777337	278892	1440	184
bucharest_RO	Bucharest, Romania	Kialo		729627343834501	Facebook	261	1	753226	303726	4253	1008
bucharest_RO	Bucharest, Romania	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	38	1	699587	314805	1107	312
bucharest_RO	Bucharest, Romania	European Commission		107898832590939	Facebook	11	1	674667	335439	1806	470
bucharest_RO	Bucharest, Romania	USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	11	1	582512	240927	1758	394
bucharest_RO	Bucharest, Romania	European Greens		141366725876424	Facebook	21	1	561777	253598	796	252
bucharest_RO	Bucharest, Romania	Partidul Mișcarea Populară	Partidul Mișcarea Populară	581911828514783	Facebook	14	1	544189	238473	1138	284
bucharest_RO	Bucharest, Romania	Dacian Cioloş	PLUS	107543802616247	Facebook	3	1	528976	205795	1095	218
bucharest_RO	Bucharest, Romania	Silvia Dinică		1128229287275038	Facebook	20	1	401960	162640	728	170
bucharest_RO	Bucharest, Romania	Nicușor Dan	DRAGOMIRESCU STEFAN-IULIAN	230785173665770	Facebook	9	1	401542	80310	841	168
bucharest_RO	Bucharest, Romania	Tikaboo Romania		617570241716349	Facebook	10	1	383127	166164	1544	306
bucharest_RO	Bucharest, Romania	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	46	1	333715	156513	767	199
bucharest_RO	Bucharest, Romania	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	292171	134513	267	55
bucharest_RO	Bucharest, Romania	Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	5	1	289448	138448	632	268
bucharest_RO	Bucharest, Romania	Eugen Tomac	Partidul Mișcarea Populară	494469087244449	Facebook	9	1	287143	138979	217	39
bucharest_RO	Bucharest, Romania	Custom Resita Festival		2218037274884370	Facebook	1	1	255658	127829	268	53
bucharest_RO	Bucharest, Romania	Eco friendly home		547824632336134	Facebook	3	1	233204	107258	239	91
bucharest_RO	Bucharest, Romania	Organizatia de Femei Partidul Mișcarea Populară Sector 1		1531492730401344	Facebook	6	1	214994	46000	376	63
bucharest_RO	Bucharest, Romania	Litere.net	litere.net	1504323906337545	Facebook	13	1	202067	97058	354	70
bucharest_RO	Bucharest, Romania	Departamentul pentru Cultură, Culte și Identitate Națională	Partidul Social Democrat	2054973768128327	Facebook	1	1	199999	100000	104	21
