spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	HU	Hungary	4933	1531	41964394	12671309	89038	15321
50_100	50 - 100	HU	Hungary	3256	799	27854316	9776031	57184	11339
100_1k	100 - 1k	HU	Hungary	2078	388	113614126	51187790	243848	102927
1k_5k	1k - 5k	HU	Hungary	157	54	25668042	12190925	93614	33658
5k_10k	5k - 10k	HU	Hungary	7	6	27435	13718	461	149
10k_50k	10k - 50k	HU	Hungary	1	1	8472	4236	377	75
