advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	100k_200k	100k - 200k	LU	Luxembourg	5	1	999992	499998	2494	499
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	LU	Luxembourg	5	1	799988	399996	2495	799
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	399998	199999	998	199
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	199994	99997	98	0
Unis pour les Droits Humains		1642871805813802	Facebook	100k_200k	100k - 200k	LU	Luxembourg	3	1	53945	26972	23	0
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	LU	Luxembourg	37	1	29879	14939	168	54
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100k_200k	100k - 200k	LU	Luxembourg	12	1	22154	11077	41	11
VMware		6975960973	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	15764	7882	35	7
Européens Sans Frontières		668031516635463	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	10116	5058	25	5
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	9812	4906	24	4
Klang der Solidarität		385076005313967	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	7473	3736	22	8
eToro		105255116217636	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	5734	2867	127	25
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100k_200k	100k - 200k	LU	Luxembourg	6	1	4559	2279	13	4
Holzkern		550085078491459	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	3504	1752	17	8
Humble Household		1746853745395190	Facebook	100k_200k	100k - 200k	LU	Luxembourg	3	1	3211	1605	41	9
Ibiza Farm		1629229957352206	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	2939	1469	1	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100k_200k	100k - 200k	LU	Luxembourg	10	1	2772	1386	5	1
Ecogreen		2207467306235731	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	2554	1277	12	6
VoteWatch Europe		355087424564148	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	2419	1210	6	1
MBRC		1853495178284518	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	2118	1059	5	1
Pela Case		119283008140727	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	1938	969	3	0
Greens/EFA in the European Parliament		150527751674751	Facebook	100k_200k	100k - 200k	LU	Luxembourg	4	1	1730	865	4	1
Game of Sultans		185311195624361	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	1702	851	37	7
Less Saves The Planet		222697015050981	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	1680	840	4	0
Uni- Presse		432468573435743	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	1625	812	4	0
European Youth Event		919232861444360	Facebook	100k_200k	100k - 200k	LU	Luxembourg	2	1	1117	559	2	0
European Greens	European Greens	141366725876424	Facebook	100k_200k	100k - 200k	LU	Luxembourg	1	1	1109	554	2	0
