impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
50k_100k	50k - 100k	AT	Austria	Harald Vilimsky		547597092025909	Facebook	28	1	2799941	1399984	22971	7299
50k_100k	50k - 100k	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	27	1	2699744	1349885	14971	3899
50k_100k	50k - 100k	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	20	1	1999976	999998	13779	5699
50k_100k	50k - 100k	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	18	1	1799975	899996	10481	2999
50k_100k	50k - 100k	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	16	1	1599975	799995	7983	1599
50k_100k	50k - 100k	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	9	1	899983	449996	3690	699
50k_100k	50k - 100k	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	8	1	799991	399999	4991	1599
50k_100k	50k - 100k	AT	Austria	European Parliament		178362315106	Facebook	9	1	799977	399992	4491	1199
50k_100k	50k - 100k	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	8	1	799963	399985	4591	1499
50k_100k	50k - 100k	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	7	1	699993	350000	3493	700
50k_100k	50k - 100k	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	7	1	699992	349999	3492	699
50k_100k	50k - 100k	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	7	1	699988	349997	8992	2399
50k_100k	50k - 100k	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	6	1	599994	300000	4494	1800
50k_100k	50k - 100k	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	6	1	599992	299999	3993	1399
50k_100k	50k - 100k	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	5	1	499995	250000	2495	500
50k_100k	50k - 100k	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	4	1	399996	200000	1196	200
50k_100k	50k - 100k	AT	Austria	Johann Gudenus		104145976305577	Facebook	3	1	299985	149994	1496	299
50k_100k	50k - 100k	AT	Austria	Addendum		109044023134793	Facebook	3	1	299973	149988	1496	299
50k_100k	50k - 100k	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	2	1	199998	100000	998	200
50k_100k	50k - 100k	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	2	1	199998	100000	998	200
50k_100k	50k - 100k	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	199998	100000	598	100
50k_100k	50k - 100k	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	2	1	199997	100000	998	200
50k_100k	50k - 100k	AT	Austria	Meins		1475362469455962	Facebook	2	1	199997	99999	997	199
50k_100k	50k - 100k	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	2	1	199843	99922	997	199
50k_100k	50k - 100k	AT	Austria	Klang der Solidarität		385076005313967	Facebook	11	1	132184	66092	163	11
50k_100k	50k - 100k	AT	Austria	Niko Swatek	NEOS Steiermark	424384408037670	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Christian Zoll		601419393620184	Facebook	1	1	99999	50000	99	0
50k_100k	50k - 100k	AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Wochenblick	Wochenblick	991628130904203	Facebook	1	1	99999	50000	999	499
50k_100k	50k - 100k	AT	Austria	Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	1	1	99999	50000	99	0
50k_100k	50k - 100k	AT	Austria	Maximilian Krauss		590930261019192	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Sebastian Bohrn Mena	Sebastian Bohrn Mena	1583324305255890	Facebook	1	1	99999	50000	99	0
50k_100k	50k - 100k	AT	Austria	Gernot Blümel	Neue Volkspartei Wien	1644414509160673	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	1	1	99999	49999	499	99
50k_100k	50k - 100k	AT	Austria	Bettina Vollath		1557956091147559	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	1	1	99999	50000	499	99
50k_100k	50k - 100k	AT	Austria	Arbeiterkammer Niederösterreich		200201856970	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Beate Hartinger-Klein		925449987652901	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Elke Kahr		130884396971665	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Arbeiterkammer		107152329360788	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	Pichler Rechtsanwalt GmbH		173392966052461	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	AT	Austria	1Europa	Peter Glawischnig	320389701908367	Facebook	1	1	99998	49999	498	100
50k_100k	50k - 100k	AT	Austria	Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	1	1	99998	50000	499	100
50k_100k	50k - 100k	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	1	1	99998	49999	998	499
50k_100k	50k - 100k	AT	Austria	Serben in Österreich		1467877916667399	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	NRC Flüchtlingshilfe Österreich		1860307574279839	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	WOMAN		387726029923	Facebook	1	1	99998	49999	98	0
50k_100k	50k - 100k	AT	Austria	Plan International Österreich		115130990779	Facebook	1	1	99998	49999	498	99
50k_100k	50k - 100k	AT	Austria	Freiheitliches Bildungsinstitut		2078696619076584	Facebook	1	1	99995	49998	998	499
50k_100k	50k - 100k	AT	Austria	FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	1	1	99992	49996	998	499
50k_100k	50k - 100k	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	1	1	99987	49994	498	99
50k_100k	50k - 100k	AT	Austria	ARGE AIWWF		429332317092364	Facebook	1	1	99127	49564	98	0
50k_100k	50k - 100k	AT	Austria	Kialo		729627343834501	Facebook	70	1	49848	24924	250	67
50k_100k	50k - 100k	AT	Austria	Educandato Statale Collegio Uccellis		433208763774177	Facebook	1	1	40817	20409	203	40
50k_100k	50k - 100k	AT	Austria	MPREIS		138966549472624	Facebook	1	1	38196	19098	190	38
50k_100k	50k - 100k	AT	Austria	European Greens	European Greens	141366725876424	Facebook	3	1	31646	15823	157	31
50k_100k	50k - 100k	AT	Austria	Selbstbedienung - Die Band		180038648734414	Facebook	1	1	29632	14816	29	0
50k_100k	50k - 100k	AT	Austria	C&A Foundation		1271896626240982	Facebook	1	1	22297	11148	111	22
50k_100k	50k - 100k	AT	Austria	deingorilla.com		1473090849636848	Facebook	1	1	21135	10568	211	105
50k_100k	50k - 100k	AT	Austria	Die Filmshow		2022891951293490	Facebook	1	1	20506	10253	102	20
50k_100k	50k - 100k	AT	Austria	Kommando - International Special Operations Magazine		129571753756828	Facebook	1	1	15282	7641	76	15
50k_100k	50k - 100k	AT	Austria	Holzkern		550085078491459	Facebook	1	1	14798	7399	147	73
50k_100k	50k - 100k	AT	Austria	Ansaar International e.V.		354608017990902	Facebook	1	1	14471	7235	72	14
50k_100k	50k - 100k	AT	Austria	Verv		560545637307176	Facebook	1	1	14460	7230	64	12
50k_100k	50k - 100k	AT	Austria	sea-eye		728126633959903	Facebook	1	1	10362	5181	51	10
50k_100k	50k - 100k	AT	Austria	Dr. Ayça KAYA		312328182783290	Facebook	1	1	9956	4978	49	9
50k_100k	50k - 100k	AT	Austria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	13	1	8968	4484	44	8
50k_100k	50k - 100k	AT	Austria	Luchterhand Literaturverlag		341410458159	Facebook	1	1	8316	4158	41	8
50k_100k	50k - 100k	AT	Austria	PRTG Network Monitor		142261582465552	Facebook	1	1	6737	3369	33	6
50k_100k	50k - 100k	AT	Austria	MBRC		1853495178284518	Facebook	1	1	4781	2390	23	4
50k_100k	50k - 100k	AT	Austria	USR Diaspora	USR Diaspora	1793510380925494	Facebook	1	1	3577	1788	3	0
50k_100k	50k - 100k	AT	Austria	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	6	1	3562	1781	17	3
50k_100k	50k - 100k	AT	Austria	Humble Household		1746853745395190	Facebook	4	1	3551	1775	13	4
50k_100k	50k - 100k	AT	Austria	I Hate Bernie Sanders		105344429817836	Facebook	2	1	3286	1643	22	4
50k_100k	50k - 100k	AT	Austria	Petra De Sutter		372776579930604	Facebook	1	1	3173	1586	15	3
50k_100k	50k - 100k	AT	Austria	Wholesome Culture		1664959567149320	Facebook	2	1	3051	1525	7	1
50k_100k	50k - 100k	AT	Austria	Ibiza Farm		1629229957352206	Facebook	2	1	3024	1512	10	1
