country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SE	Sweden	0_1k	0 - 1k	2930	753	2269687	0	40403	2010
SE	Sweden	1k_5k	1k - 5k	3117	918	11855309	2371536	114472	24321
SE	Sweden	5k_10k	5k - 10k	1295	483	9576486	4788722	114524	32608
SE	Sweden	10k_50k	10k - 50k	2213	565	68310967	13662466	500879	116135
SE	Sweden	50k_100k	50k - 100k	464	191	17334914	8667543	138358	49902
SE	Sweden	100k_200k	100k - 200k	285	109	20759709	10379906	264232	61838
SE	Sweden	200k_500k	200k - 500k	195	86	24994000	9997619	189712	42887
SE	Sweden	500k_1m	500k - 1m	79	46	14378834	7189424	83128	28116
