advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	f	female	MT	Malta	455	1	2253352	709500	25554	1020
Alfred Sant	Alfred Sant	537789116260209	Facebook	f	female	MT	Malta	92	1	1765998	704325	7731	1100
Josef Caruana		166617437361908	Facebook	f	female	MT	Malta	65	1	1142319	354699	4755	518
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	f	female	MT	Malta	81	1	987705	308020	4148	144
David Casa	David Casa	193035580892638	Facebook	f	female	MT	Malta	61	1	972330	267625	3159	141
Joe Sammut		433245190070343	Facebook	f	female	MT	Malta	65	1	885810	350220	3982	389
European Parliament		178362315106	Facebook	f	female	MT	Malta	35	1	794595	318709	2672	331
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	f	female	MT	Malta	31	1	609875	285632	3810	501
Frank Psaila		458318884361628	Facebook	f	female	MT	Malta	74	1	403351	104558	3162	52
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	f	female	MT	Malta	84	1	398351	91192	3769	0
David Stellini	David Stellini	1911257335785088	Facebook	f	female	MT	Malta	9	1	359619	155673	1168	186
PD Martin Cauchi Inglott		181379916072401	Facebook	f	female	MT	Malta	53	1	317363	117647	1942	115
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	f	female	MT	Malta	8	1	272705	92500	1297	232
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	f	female	MT	Malta	12	1	231571	85010	609	29
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	f	female	MT	Malta	39	1	181657	46847	2090	0
Miriam Dalli	Kearon Bruno 	277980849002904	Facebook	f	female	MT	Malta	13	1	172084	46620	638	40
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	f	female	MT	Malta	11	1	150324	31642	670	0
European Parliament Office in Malta		116353271736965	Facebook	f	female	MT	Malta	4	1	123776	55362	377	48
James Grech		1050376408471129	Facebook	f	female	MT	Malta	10	1	110435	23510	433	0
Kialo		729627343834501	Facebook	f	female	MT	Malta	352	1	106270	45175	561	126
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	f	female	MT	Malta	13	1	91316	22834	487	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	f	female	MT	Malta	11	1	90517	19024	304	0
Vote16+		149809275605377	Facebook	f	female	MT	Malta	1	1	89909	44954	44	0
Robert Micallef		1080763715431573	Facebook	f	female	MT	Malta	3	1	85952	17190	162	0
Humble Household		1746853745395190	Facebook	f	female	MT	Malta	41	1	82698	32851	582	129
MaltaGov		735396419870282	Facebook	f	female	MT	Malta	1	1	81079	40539	202	40
Noel Cassar		290329184871610	Facebook	f	female	MT	Malta	7	1	80083	20126	286	0
Josianne Cutajar		337620233111013	Facebook	f	female	MT	Malta	12	1	77726	16327	471	0
Lets reduce and eliminate single-use plastic bags in Malta		1256334891196528	Facebook	f	female	MT	Malta	9	1	62320	17081	395	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	f	female	MT	Malta	42	1	57912	13368	1385	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	f	female	MT	Malta	18	1	54890	21398	407	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	f	female	MT	Malta	2	1	45220	9044	89	0
Ian Borg	Ian Borg	151496594943131	Facebook	f	female	MT	Malta	3	1	44484	9730	110	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	f	female	MT	Malta	6	1	41847	12279	221	0
Save the Refugees		1931458237163388	Facebook	f	female	MT	Malta	7	1	39678	14398	352	66
European Election Survey		2273878496161130	Facebook	f	female	MT	Malta	3	1	37514	8158	91	0
European Commission		107898832590939	Facebook	f	female	MT	Malta	5	1	31830	10121	104	6
Exodus prog		1708791049357843	Facebook	f	female	MT	Malta	1	1	30952	6190	308	61
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	female	MT	Malta	27	1	30753	14383	55	19
Stephen Florian -  Politician - Independent Candidate		1317902704932188	Facebook	f	female	MT	Malta	6	1	29123	8534	129	0
Bjorn Formosa		489925237846658	Facebook	f	female	MT	Malta	3	1	26189	6512	115	0
Cyber Security - Malta		194781217654528	Facebook	f	female	MT	Malta	1	1	25977	5195	259	51
Lovin Malta		1700937210129433	Facebook	f	female	MT	Malta	2	1	25746	6268	80	0
5Pillars	5 Pillars	490858150969676	Facebook	f	female	MT	Malta	5	1	25582	11550	202	43
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	f	female	MT	Malta	3	1	25433	6428	134	0
Malta-EU Steering & Action Committee (MEUSAC)		180083672068356	Facebook	f	female	MT	Malta	1	1	24735	4947	48	0
Give A Vote		2186129244970085	Facebook	f	female	MT	Malta	2	1	23904	4967	230	46
		0	Facebook	f	female	MT	Malta	4	1	23260	4652	138	0
Roderick Galdes		1399942566977195	Facebook	f	female	MT	Malta	1	1	22801	4560	45	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	female	MT	Malta	54	1	22006	9920	135	30
European Commission Representation in Malta	Kite Group 	300669099950010	Facebook	f	female	MT	Malta	1	1	20679	4135	40	0
UNRWA		105171192862790	Facebook	f	female	MT	Malta	6	1	20197	8201	101	15
Lingokids		497983453648415	Facebook	f	female	MT	Malta	11	1	19296	8874	17	6
Game of Sultans		185311195624361	Facebook	f	female	MT	Malta	7	1	19185	8375	398	95
National Commission for the Promotion of Equality		180224712010171	Facebook	f	female	MT	Malta	1	1	19133	3826	37	0
