advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	m	male	HU	Hungary	123	1	14008970	6123866	70096	30047
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m	male	HU	Hungary	146	1	5882648	2560742	15934	6717
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m	male	HU	Hungary	23	1	5173412	2361700	16278	7442
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	m	male	HU	Hungary	144	1	4039801	1543792	11955	4454
MSZP	MSZP	115388925185513	Facebook	m	male	HU	Hungary	41	1	3317648	1369456	9547	3877
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	m	male	HU	Hungary	136	1	3022970	886525	10855	2650
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	m	male	HU	Hungary	128	1	2694150	993676	5225	1841
Alfahír	Alfahír Hírportál	525574220799452	Facebook	m	male	HU	Hungary	51	1	2561620	1055858	7592	3132
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	m	male	HU	Hungary	11	1	2120226	881934	4473	1994
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	m	male	HU	Hungary	101	1	2024515	745708	6617	2350
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	m	male	HU	Hungary	38	1	1945883	812693	3421	1239
European Commission	European Commission	107898832590939	Facebook	m	male	HU	Hungary	28	1	1926416	911277	7324	1702
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	m	male	HU	Hungary	19	1	1799985	772454	2512	1113
European Greens	European Greens	141366725876424	Facebook	m	male	HU	Hungary	10	1	1536492	709093	9547	2094
European Parliament	European Parliament	178362315106	Facebook	m	male	HU	Hungary	17	1	1342948	590836	5404	1151
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	m	male	HU	Hungary	21	1	1264902	573663	3230	1477
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	m	male	HU	Hungary	31	1	1150146	475164	2385	1102
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	m	male	HU	Hungary	30	1	1009702	398067	1137	419
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	m	male	HU	Hungary	31	1	940531	332790	2838	978
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	m	male	HU	Hungary	4	1	760415	342226	1856	737
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	m	male	HU	Hungary	4	1	722976	308463	1545	676
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	m	male	HU	Hungary	3	1	656043	287862	642	321
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	m	male	HU	Hungary	5	1	577755	242482	611	302
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	m	male	HU	Hungary	43	1	519390	166864	833	244
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	m	male	HU	Hungary	16	1	480377	113341	1320	329
