advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	u65_	unknown (65+)	FR	France	14	1	11975	4262	76	22
European Parliament	European Parliament	178362315106	Facebook	u65_	unknown (65+)	FR	France	12	1	6694	3090	45	9
Greenpeace France	Greenpeace France	39435457457	Facebook	u65_	unknown (65+)	FR	France	15	1	2846	1200	12	2
Cogito	Cogito	2059332547662115	Facebook	u65_	unknown (65+)	FR	France	11	1	1287	547	5	1
European Free Alliance	European Free Alliance	46708306425	Facebook	u65_	unknown (65+)	FR	France	3	1	1085	434	10	2
WWF-France	WWF-France	145392792632	Facebook	u65_	unknown (65+)	FR	France	19	1	708	199	6	0
Avaaz	Avaaz	8340223883	Facebook	u65_	unknown (65+)	FR	France	2	1	466	230	2	0
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	u65_	unknown (65+)	FR	France	6	1	316	63	3	0
CARE France	CARE France	93745060700	Facebook	u65_	unknown (65+)	FR	France	4	1	295	65	1	0
La Colonie		192097911199804	Facebook	u65_	unknown (65+)	FR	France	1	1	224	45	2	0
EcoTree	EcoTree	386108291584856	Facebook	u65_	unknown (65+)	FR	France	1	1	202	81	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u65_	unknown (65+)	FR	France	12	1	186	77	2	0
Agir Pour l'Environnement		86539967660	Facebook	u65_	unknown (65+)	FR	France	2	1	145	29	1	0
LE MONDE OUKA. Sauvons le climat	SAS MONDOUKA	341110826085002	Facebook	u65_	unknown (65+)	FR	France	24	1	142	18	6	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	u65_	unknown (65+)	FR	France	3	1	125	29	1	0
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	u65_	unknown (65+)	FR	France	9	1	110	43	1	0
Surfrider Foundation Europe	Surfrider Foundation Europe	41452575362	Facebook	u65_	unknown (65+)	FR	France	1	1	100	20	0	0
Sciences Po	Sciences Po	212218225479739	Facebook	u65_	unknown (65+)	FR	France	1	1	89	17	0	0
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	u65_	unknown (65+)	FR	France	2	1	87	17	0	0
Les Energies du Soleil		1684031805239401	Facebook	u65_	unknown (65+)	FR	France	1	1	75	15	0	0
Japon Actu - FuransuJapon	Benjamin Cabiron	1732451513549809	Facebook	u65_	unknown (65+)	FR	France	2	1	62	2	5	0
Saint-Denis Ville Au Coeur	Yanis Ali Khames	1157621831031836	Facebook	u65_	unknown (65+)	FR	France	2	1	58	11	1	0
Olivier Afonso	Georges Olivier Afonso	335239166940114	Facebook	u65_	unknown (65+)	FR	France	4	1	55	2	4	0
Isolation Unissons-Nous	Raphael Meslati 	354266718547634	Facebook	u65_	unknown (65+)	FR	France	1	1	54	10	0	0
La Poste		173022039045	Facebook	u65_	unknown (65+)	FR	France	4	1	50	25	0	0
