week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	BE	Belgium	4274	472	95454298	35901064	668764	127478
w019	Week 19	2019-05-06	2019-05-12	BE	Belgium	4025	486	87956028	34137447	633743	129224
w018	Week 18	2019-04-29	2019-05-05	BE	Belgium	3180	484	63591412	25455372	417682	81958
w017	Week 17	2019-04-22	2019-04-28	BE	Belgium	2777	504	42912851	16652463	305913	55669
w016	Week 16	2019-04-15	2019-04-21	BE	Belgium	2557	564	29205833	11064723	210747	34558
w015	Week 15	2019-04-08	2019-04-14	BE	Belgium	2358	731	21446894	7901149	140661	22283
w014	Week 14	2019-04-01	2019-04-07	BE	Belgium	1941	733	14174484	5047752	96314	12635
w013	Week 13	2019-03-25	2019-03-31	BE	Belgium	1517	599	10980275	3945116	67831	10491
w012	Week 12	2019-03-18	2019-03-24	BE	Belgium	1342	532	13635350	5337696	79755	13381
w011	Week 11	2019-03-11	2019-03-17	BE	Belgium	859	378	6550857	2418202	46352	7803
w010	Week 10	2019-03-04	2019-03-10	BE	Belgium	683	279	10441215	4080209	81225	14918
w009	Week 9	2019-02-25	2019-03-03	BE	Belgium	316	149	1246726	414562	11235	2060
w008	Week 8	2019-02-18	2019-02-24	BE	Belgium	244	113	1296012	435042	9701	1513
w007	Week 7	2019-02-11	2019-02-17	BE	Belgium	165	87	1504850	632725	6490	911
w006	Week 6	2019-02-04	2019-02-10	BE	Belgium	166	80	1671899	649104	11992	2266
w005	Week 5	2019-01-28	2019-02-03	BE	Belgium	170	63	862005	340106	8609	1484
w004	Week 4	2019-01-21	2019-01-27	BE	Belgium	159	59	775668	253118	6459	1297
w003	Week 3	2019-01-14	2019-01-20	BE	Belgium	137	49	673863	287180	4406	1749
w002	Week 2	2019-01-07	2019-01-13	BE	Belgium	121	44	473413	156285	2352	331
w001	Week 1	2019-01-01	2019-01-06	BE	Belgium	93	34	1229217	598545	6747	1181
