day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	HR	Croatia	227	60	998515	334714	3465	170
d126	2019-05-06	HR	Croatia	240	65	1093049	359621	3739	188
d125	2019-05-05	HR	Croatia	257	71	1182639	383191	4058	188
d124	2019-05-04	HR	Croatia	231	70	1336195	495408	3754	338
d123	2019-05-03	HR	Croatia	252	77	1065520	381771	3887	282
d122	2019-05-02	HR	Croatia	248	81	943311	354745	3306	265
d121	2019-05-01	HR	Croatia	240	78	896860	323416	3327	266
d120	2019-04-30	HR	Croatia	267	80	1085284	412896	3663	388
d119	2019-04-29	HR	Croatia	269	82	1765564	707771	6503	1027
d118	2019-04-28	HR	Croatia	248	81	1447524	583663	5344	852
d117	2019-04-27	HR	Croatia	248	85	1392656	570674	5204	822
d116	2019-04-26	HR	Croatia	263	89	1287444	536054	5206	888
d115	2019-04-25	HR	Croatia	214	82	216385	56642	836	20
d114	2019-04-24	HR	Croatia	202	78	187452	48922	664	11
d113	2019-04-23	HR	Croatia	215	75	247674	78911	903	97
d112	2019-04-22	HR	Croatia	179	76	96552	27422	330	7
d111	2019-04-21	HR	Croatia	197	79	82518	30470	423	23
d110	2019-04-20	HR	Croatia	197	85	77416	25351	608	8
d109	2019-04-19	HR	Croatia	216	96	171520	56053	724	65
d108	2019-04-18	HR	Croatia	215	96	138740	36851	536	9
d107	2019-04-17	HR	Croatia	216	100	165373	44591	619	9
d106	2019-04-16	HR	Croatia	238	104	229687	71353	952	69
d105	2019-04-15	HR	Croatia	280	116	386733	137319	935	77
d104	2019-04-14	HR	Croatia	281	118	344545	128491	798	79
d103	2019-04-13	HR	Croatia	294	129	398185	153497	1150	94
d102	2019-04-12	HR	Croatia	335	138	433881	161659	1571	142
d101	2019-04-11	HR	Croatia	319	140	352498	142254	1173	147
d100	2019-04-10	HR	Croatia	294	133	295848	109911	1153	104
d099	2019-04-09	HR	Croatia	307	146	263452	92803	953	70
d098	2019-04-08	HR	Croatia	292	140	217773	70663	891	77
