country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FI	Finland	13_17	13-17	536	188	1099490	387204	9042	844
FI	Finland	18_24	18-24	4766	1032	16859777	6170890	159820	29397
FI	Finland	25_34	25-34	5424	1153	15776867	5581345	153045	25777
FI	Finland	35_44	35-44	5441	1158	12666896	4461744	125708	20465
FI	Finland	45_54	45-54	4988	1117	9802662	3372337	101464	14824
FI	Finland	55_64	55-64	4313	1048	8000904	2641712	87356	10474
FI	Finland	65_	65+	3884	955	7515481	2373701	85833	9796
