spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	EE	Estonia	1732	490	9363324	2273405	54032	5
50_100	50 - 100	EE	Estonia	1947	480	428970	173319	1132	182
100_1k	100 - 1k	EE	Estonia	799	216	10408309	4619076	47341	12031
1k_5k	1k - 5k	EE	Estonia	89	32	2892930	1288307	26413	5327
5k_10k	5k - 10k	EE	Estonia	7	5	4494	2210	137	33
10k_50k	10k - 50k	EE	Estonia	1	1	3706	1853	164	32
