advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	0_1k	0 - 1k	EL	Greece	97	1	96765	0	9589	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	0_1k	0 - 1k	EL	Greece	39	1	38879	0	3852	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	0_1k	0 - 1k	EL	Greece	27	1	26970	0	2672	0
Ioannis Vardakastanis		195643347979465	Facebook	0_1k	0 - 1k	EL	Greece	24	1	23954	0	2373	0
Γιώργος Θωμάς	Γιώργος Θωμάς	546583482086942	Facebook	0_1k	0 - 1k	EL	Greece	22	1	21978	0	2178	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	0_1k	0 - 1k	EL	Greece	21	1	20967	0	2077	0
Πράσινοι	 Πράσινοι Αλληλεγγύη	461275677331342	Facebook	0_1k	0 - 1k	EL	Greece	18	1	17979	0	1781	0
Ελένη Παναγιωταρέα - Eleni Panagiotarea		318085118843773	Facebook	0_1k	0 - 1k	EL	Greece	16	1	15983	0	1583	0
Antonis-Marios Papagiotis	Antonis-Marios Papagiotis	1408052085915603	Facebook	0_1k	0 - 1k	EL	Greece	14	1	13986	0	1385	0
Θανάσης Λιακόπουλος - Όλοι μαζί μπορούμε καλύτερα	oloi-mazi	394013391085857	Facebook	0_1k	0 - 1k	EL	Greece	14	1	13986	0	1386	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	0_1k	0 - 1k	EL	Greece	13	1	12982	0	1264	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	0_1k	0 - 1k	EL	Greece	12	1	11984	0	1187	0
tomanifesto.gr	Pavlos Pavlidis	1083717278496452	Facebook	0_1k	0 - 1k	EL	Greece	12	1	11983	0	1187	0
Ελένη Δουνδουλάκη / Eleni Doundoulaki	Apopseis	363084114479391	Facebook	0_1k	0 - 1k	EL	Greece	11	1	10988	0	1088	0
Nikos Papandreou		2245032148843299	Facebook	0_1k	0 - 1k	EL	Greece	11	1	10984	0	1088	0
The Web Neo Iraklio		114823331901227	Facebook	0_1k	0 - 1k	EL	Greece	10	1	9990	0	990	0
www.capital.gr		186848962521	Facebook	0_1k	0 - 1k	EL	Greece	10	1	9988	0	989	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	0_1k	0 - 1k	EL	Greece	9	1	8991	0	891	0
Κυριάκος Δομήνικος Χρυσίδης, Υποψήφιος Ευρωβουλευτής		972325586441188	Facebook	0_1k	0 - 1k	EL	Greece	8	1	7955	0	788	0
The Web Peiraia		316988451649223	Facebook	0_1k	0 - 1k	EL	Greece	8	1	7947	0	787	0
autoduder.com		140028893443312	Facebook	0_1k	0 - 1k	EL	Greece	8	1	7914	0	784	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	0_1k	0 - 1k	EL	Greece	7	1	6993	0	693	0
Αντωνιάδου Αθηνά		2058682324431724	Facebook	0_1k	0 - 1k	EL	Greece	7	1	6993	0	693	0
Μαρία Σπυράκη		657782574275153	Facebook	0_1k	0 - 1k	EL	Greece	7	1	6993	0	693	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	0_1k	0 - 1k	EL	Greece	6	1	5994	0	594	0
Γιάννης Πισιμίσης - Νέα Πνοή για τα Βριλήσσια	Νέα Πνοή - Γιάννης Πισιμίσης	2126601480936876	Facebook	0_1k	0 - 1k	EL	Greece	6	1	5994	0	594	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	0_1k	0 - 1k	EL	Greece	6	1	5973	0	591	0
Μέτωπο Εθνικό		885686774935655	Facebook	0_1k	0 - 1k	EL	Greece	5	1	4994	0	495	0
economico.gr		1867952363274780	Facebook	0_1k	0 - 1k	EL	Greece	5	1	4990	0	451	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	0_1k	0 - 1k	EL	Greece	5	1	4989	0	494	0
Theodore Douloumpekis		310648756200075	Facebook	0_1k	0 - 1k	EL	Greece	5	1	4977	0	493	0
Δημοκρατική Ευθύνη		1596187730699975	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3996	0	396	0
Kyriakos Mitsotakis		34848567724	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3995	0	395	0
Αχιλλέας Μπέος	Virality	1560153334268463	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3995	0	395	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3995	0	395	0
The Web Peristeri		346539292825280	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3995	0	396	0
Νίκος Γιαννής - Υποψήφιος Ευρωβουλευτής, Νέα Δημοκρατία		2170057659717718	Facebook	0_1k	0 - 1k	EL	Greece	4	1	3995	0	396	0
