advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	LV	Latvia	18	1	2016	855	12	2
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	LV	Latvia	338	1	1701	668	11	2
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	u25_34	unknown (25-34)	LV	Latvia	24	1	1623	617	5	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	u25_34	unknown (25-34)	LV	Latvia	52	1	1369	329	8	0
Roberts Zīle		508959865842254	Facebook	u25_34	unknown (25-34)	LV	Latvia	17	1	1124	472	3	0
European Greens		141366725876424	Facebook	u25_34	unknown (25-34)	LV	Latvia	30	1	1056	441	4	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	u25_34	unknown (25-34)	LV	Latvia	24	1	831	304	2	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	u25_34	unknown (25-34)	LV	Latvia	8	1	831	330	2	0
Ijabs Ivars		345347539390006	Facebook	u25_34	unknown (25-34)	LV	Latvia	9	1	632	284	1	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	u25_34	unknown (25-34)	LV	Latvia	7	1	620	213	2	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	u25_34	unknown (25-34)	LV	Latvia	8	1	574	168	1	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	u25_34	unknown (25-34)	LV	Latvia	18	1	401	92	2	0
PROGRESĪVIE		184096511636333	Facebook	u25_34	unknown (25-34)	LV	Latvia	7	1	342	124	1	0
Aleksejs Loskutovs		541229793055345	Facebook	u25_34	unknown (25-34)	LV	Latvia	19	1	219	51	1	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	u25_34	unknown (25-34)	LV	Latvia	5	1	187	72	0	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	u25_34	unknown (25-34)	LV	Latvia	9	1	168	51	0	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	u25_34	unknown (25-34)	LV	Latvia	4	1	160	68	0	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	u25_34	unknown (25-34)	LV	Latvia	1	1	158	79	0	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	u25_34	unknown (25-34)	LV	Latvia	4	1	129	35	1	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	LV	Latvia	17	1	118	49	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	u25_34	unknown (25-34)	LV	Latvia	18	1	102	42	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u25_34	unknown (25-34)	LV	Latvia	50	1	99	46	0	0
Karina Sprūde		2080083472307278	Facebook	u25_34	unknown (25-34)	LV	Latvia	2	1	99	19	0	0
Швеция		1001119573268082	Facebook	u25_34	unknown (25-34)	LV	Latvia	2	1	97	47	0	0
Guardian Weekly		64525551258	Facebook	u25_34	unknown (25-34)	LV	Latvia	6	1	93	35	0	0
