advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	0_1k	0 - 1k	CY	Cyprus	12	1	11986	0	1187	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	0_1k	0 - 1k	CY	Cyprus	11	1	10989	0	1089	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	0_1k	0 - 1k	CY	Cyprus	8	1	7992	0	792	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	0_1k	0 - 1k	CY	Cyprus	6	1	5994	0	594	0
European Parliament		178362315106	Facebook	0_1k	0 - 1k	CY	Cyprus	5	1	4036	0	399	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	3996	0	396	0
Awareness of Cyprus		731667146982325	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	3996	0	395	0
Leyla Hüseyin Kıralp		405321523588438	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	3996	0	396	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	3995	0	395	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	2997	0	296	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	2997	0	297	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	2997	0	297	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	1998	0	198	0
Μαρία Παστελλά		408568246617951	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	1998	0	176	0
Χάρης Αντωνίου/Εγγεγραμμένος Εκπαιδευτικός  Σχολικός Ψυχολόγος		1171523046211155	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	1998	0	197	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	1997	0	197	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Ιακώβου Βάκης		332523037613071	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Voice Of The Island - TR		846785392333726	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	14	0
Διομήδης Διομήδους		207863179692392	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Cyprus Youth Council.Συμβούλιο Νεολαίας Κύπρου.Kıbrıs Gençlik Konseyi		452945224795346	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	999	0	99	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	98	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	99	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	98	0
Γυναικεία Οργάνωση Δημοκρατικού Κόμματος - ΓΟΔΗΚ		328991341036445	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	98	0
VOIS Cyprus		571975636495930	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	98	0
Öğretmenler Kooperatifi		2304870229835059	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	14	0
RZT Capital		1917364628557349	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	99	0
Ομάδα Ενημέρωσης		529197344248343	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	998	0	98	0
苏富比塞浦路斯国际房产		2166019480350598	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	996	0	12	0
SIGG Cyprus		353280025136314	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	993	0	98	0
γυρίζουμε		278308089460720	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	784	0	77	0
ΕναντιοVS		1177445962362091	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	664	0	65	0
Larnaca Car Hire		440874323095076	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	499	0	49	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	388	0	38	0
Όθων Καίσαρης- Υποψήφιος Ευρωβουλευτής, "Το Ποτάμι"		239548219564033	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	266	0	26	0
Tuunes		992176580926495	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	209	0	20	0
Tafani's		306374169790036	Facebook	0_1k	0 - 1k	CY	Cyprus	8	1	170	0	1	0
Culture Concepts		2014883275418790	Facebook	0_1k	0 - 1k	CY	Cyprus	13	1	162	0	14	0
GadgetWorlds		1379943465439410	Facebook	0_1k	0 - 1k	CY	Cyprus	6	1	149	0	13	0
Hoxton Capital Management		353185345195139	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	148	0	17	0
European Commission - Economy and Finance		403547856480315	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	126	0	12	0
مفوضية اللاجئين		188842724507690	Facebook	0_1k	0 - 1k	CY	Cyprus	14	1	116	0	10	0
European Youth		130456876990360	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	104	0	10	0
Arte		656089814494677	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	91	0	8	0
Soviet Visuals		1160495674016675	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	91	0	5	0
Jamie Alderton		238579402850204	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	90	0	10	0
SAGE Publishing		121340691244235	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	75	0	6	0
LGBTstyle		839131319627314	Facebook	0_1k	0 - 1k	CY	Cyprus	13	1	65	0	5	0
The Bellas		395502277694859	Facebook	0_1k	0 - 1k	CY	Cyprus	5	1	59	0	5	0
Harvard Business Review - Россия		145670928797173	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	59	0	0	0
The Good Lobby		1420129598280317	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	48	0	4	0
Girlsintrendy_Global		1088687591333663	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	40	0	3	0
Gazeta Wyborcza		63563473556	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	39	0	0	0
Brut UK		1629990253744016	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	39	0	3	0
Whimsy Shops		2249890101944751	Facebook	0_1k	0 - 1k	CY	Cyprus	7	1	36	0	3	0
Best Tech Crowdfunding Videos		615071652029076	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	34	0	3	0
Shopwoah		369904360221896	Facebook	0_1k	0 - 1k	CY	Cyprus	8	1	29	0	2	0
Flora & Fauna		303798486465804	Facebook	0_1k	0 - 1k	CY	Cyprus	4	1	26	0	1	0
Hippie Souls - Amzitee		350097562443914	Facebook	0_1k	0 - 1k	CY	Cyprus	5	1	26	0	2	0
Jumio		259216272113	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	25	0	2	0
European Youth Event		919232861444360	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	23	0	2	0
ForLynx		677713332646131	Facebook	0_1k	0 - 1k	CY	Cyprus	6	1	23	0	2	0
Wantsrneeds		246346592579702	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	22	0	1	0
MrMugs		328655004399969	Facebook	0_1k	0 - 1k	CY	Cyprus	5	1	22	0	1	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	21	0	1	0
Ackerly Store		270860353532859	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	21	0	1	0
www.capital.gr		186848962521	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	19	0	1	0
NewChic		1691776254387133	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	19	0	1	0
Milaap		315603771494	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	18	0	0	0
Trending Today		311683089314196	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	17	0	1	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	16	0	1	0
Cali Lili		404598562928218	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	16	0	1	0
History Collection		291232054552141	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	16	0	1	0
Trenzie		741795469501559	Facebook	0_1k	0 - 1k	CY	Cyprus	5	1	15	0	1	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	14	0	1	0
Quizways		179822015921780	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	13	0	0	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	12	0	1	0
Comics Heroes		161871388087090	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	12	0	0	0
Let's Shop		232205540763784	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	12	0	1	0
Giving Brush		1945237355733646	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	11	0	0	0
Ozan Yanar		730847103593100	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	11	0	1	0
Guardian Weekly		64525551258	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	10	0	1	0
THTC - The Hemp Trading Company		30239959348	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	10	0	1	0
Biznesa Vadības Koledža		411194435558787	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	9	0	0	0
YOGA BURN		146316959083110	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	9	0	0	0
Emperodium		1055220421320541	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	9	0	0	0
Конгрессно-Выставочная Компания «Империя»		203407713030445	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	9	0	0	0
Magamama		694445473903619	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	7	0	0	0
Ancestral Findings		162791200426579	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	7	0	0	0
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	6	0	0	0
Le Monde		14892757589	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	6	0	0	0
Национальный расчетный депозитарий		195733663770542	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	6	0	0	0
The Jerusalem Post / JPost.com		159050394216641	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	5	0	0	0
Ведомости		184860593907	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	5	0	0	0
Task Force Contre l'Antisémitisme		1680652255497041	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	4	0	0	0
АллатРа ТВ		468944153190776	Facebook	0_1k	0 - 1k	CY	Cyprus	3	1	4	0	0	0
ID - Budapest European Agora		552368215238645	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	4	0	0	0
Columbia University in the City of New York		102471088936	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	4	0	0	0
Assets For Life		1536572196655036	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	4	0	0	0
Чудеса случаются		155085838695261	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	3	0	0	0
Монастырский вестник Украины		1733879730173502	Facebook	0_1k	0 - 1k	CY	Cyprus	2	1	2	0	0	0
Kalitravel Fuerteventura senderismo y excursiones		1774151186154886	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	2	0	0	0
Erfolgs Anleger		636347286818264	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	2	0	0	0
Veganuary		170911309781648	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Minnesota House DFL Campaign	the DFL House Caucus, 255 East Plato Blvd, Saint Paul, MN 55107.	405346683155169	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Lettuce Networks		323302384460728	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Tanel Jäppinen		2109572339365575	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Daniele Cucinotta		1634379993264164	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Oceanic Global		866657050038456	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
Matt Wilson		247888188644456	Facebook	0_1k	0 - 1k	CY	Cyprus	1	1	1	0	0	0
