advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	0_1k	0 - 1k	12	1	80969	0	404	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	0_1k	0 - 1k	12	1	80969	0	1923	168
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	0_1k	0 - 1k	12	1	80969	0	1012	67
Slovenska demokratska stranka		AR170068335415787520	Google	0_1k	0 - 1k	11	1	74221	0	371	0
Socialdemokratiet		AR237678679797268480	Google	0_1k	0 - 1k	11	1	74221	0	674	33
SPD Berlin		AR257142234632159232	Google	0_1k	0 - 1k	11	1	74221	0	674	33
SPD		AR456734381399080960	Google	0_1k	0 - 1k	11	1	74221	0	2192	202
Hämeen Uusi Suunta ry		AR330633591832707072	Google	0_1k	0 - 1k	10	1	67474	0	944	67
Kresťanská únia		AR358916054556082176	Google	0_1k	0 - 1k	9	1	60726	0	303	0
Párbeszéd Magyarországért		AR567356246269624320	Google	0_1k	0 - 1k	9	1	60726	0	303	0
Progresívne Slovensko		AR114793686864232448	Google	0_1k	0 - 1k	8	1	53979	0	269	0
DOPRAVA		AR56197688563073024	Google	0_1k	0 - 1k	8	1	53979	0	1180	101
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	0_1k	0 - 1k	7	1	47231	0	843	67
Studio Montrucchio Capello snc		AR159631771044937728	Google	0_1k	0 - 1k	6	1	40484	0	202	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	0_1k	0 - 1k	6	1	40484	0	202	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	0_1k	0 - 1k	6	1	40484	0	506	33
Jukka Kopra		AR232680299937398784	Google	0_1k	0 - 1k	6	1	40484	0	506	33
Venstre Egedalkreds		AR439052860034908160	Google	0_1k	0 - 1k	6	1	40484	0	202	0
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	0_1k	0 - 1k	6	1	40484	0	202	0
Maria Spyraki		AR80818777565954048	Google	0_1k	0 - 1k	6	1	40484	0	202	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	0_1k	0 - 1k	40	1	39960	0	153	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	0_1k	0 - 1k	36	1	35963	0	3563	0
Uusmaalaisten puolesta ry		AR139371345157816320	Google	0_1k	0 - 1k	5	1	33737	0	1383	134
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Fondation Populaire		AR320938922932699136	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Kristdemokraterna		AR332197922001125376	Google	0_1k	0 - 1k	5	1	33737	0	775	67
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	0_1k	0 - 1k	5	1	33737	0	775	67
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	0_1k	0 - 1k	32	1	31968	0	3167	0
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	0_1k	0 - 1k	29	1	28971	0	2870	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	0_1k	0 - 1k	4	1	26989	0	1045	101
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	0_1k	0 - 1k	23	1	22977	0	2277	0
SPD Dresden	SPD Dresden	57318667478	Facebook	0_1k	0 - 1k	22	1	21978	0	2178	0
Grüne Jugend Freiburg	Grüne Jugend Freiburg	258738124139670	Facebook	0_1k	0 - 1k	21	1	20979	0	2079	0
Morten Dahlin		AR273707476816232448	Google	0_1k	0 - 1k	3	1	20242	0	101	0
HEADS, s.r.o.		AR356967719951663104	Google	0_1k	0 - 1k	3	1	20242	0	101	0
Alternative für Deutschland		AR380456861733748736	Google	0_1k	0 - 1k	3	1	20242	0	404	33
Strana nezávislosti České republiky		AR465054111008555008	Google	0_1k	0 - 1k	3	1	20242	0	101	0
Future Innovation SRL		AR474748779908562944	Google	0_1k	0 - 1k	3	1	20242	0	404	33
Venstre på Østerbro		AR129592288740376576	Google	0_1k	0 - 1k	3	1	20242	0	708	67
ČSSD	ČSSD	111041662264882	Facebook	0_1k	0 - 1k	20	1	19980	0	294	54
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	0_1k	0 - 1k	19	1	18981	0	1881	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	0_1k	0 - 1k	18	1	17982	0	1782	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	0_1k	0 - 1k	18	1	17982	0	1782	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	0_1k	0 - 1k	17	1	16983	0	26	5
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	0_1k	0 - 1k	17	1	16983	0	1683	0
SPD Wandsbek	Andre Schneider	182588003457	Facebook	0_1k	0 - 1k	17	1	16983	0	1683	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	0_1k	0 - 1k	16	1	15984	0	1584	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	0_1k	0 - 1k	16	1	15984	0	1584	0
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	0_1k	0 - 1k	15	1	14985	0	1718	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	0_1k	0 - 1k	15	1	14985	0	9	1
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	0_1k	0 - 1k	15	1	14985	0	345	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	0_1k	0 - 1k	15	1	14985	0	1485	0
FDP Friedrichshain-Kreuzberg	Lenhart Frank	173450889377945	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
SPD	SPD	47930567748	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	0_1k	0 - 1k	14	1	13986	0	1386	0
Partido Animalista PACMA		AR145115193901318144	Google	0_1k	0 - 1k	2	1	13494	0	67	0
GroenLinks		AR148211418645135360	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	0_1k	0 - 1k	2	1	13494	0	371	33
ADDO DIGITAL IKE		AR15516582969081856	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Tėvynės Sąjunga – Lietuvos krikščionys demokratai		AR186518403756851200	Google	0_1k	0 - 1k	2	1	13494	0	371	33
Alternativet		AR198061076825243648	Google	0_1k	0 - 1k	2	1	13494	0	67	0
MPhilms		AR260140327963197440	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	0_1k	0 - 1k	2	1	13494	0	67	0
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Michael Aastrup Jensen		AR92226485582036992	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Solidarité DéFI		AR156613886504599552	Google	0_1k	0 - 1k	2	1	13494	0	371	33
Klassiskt Liberala Partiet		AR214800866480226304	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Občanská demokratická strana		AR37429025076936704	Google	0_1k	0 - 1k	2	1	13494	0	67	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	0_1k	0 - 1k	13	1	12987	0	1287	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	0_1k	0 - 1k	13	1	12987	0	1287	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	0_1k	0 - 1k	13	1	12987	0	1287	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	0_1k	0 - 1k	12	1	11988	0	1188	0
Monika Beňová	 Švec František	253595649968	Facebook	0_1k	0 - 1k	12	1	11988	0	1188	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	0_1k	0 - 1k	11	1	10989	0	27	7
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	0_1k	0 - 1k	10	1	9990	0	28	5
Marco Racca	Marco Racca	1568071770119902	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
Paola Testori	Paola Testori	658895384568072	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
SMER - SD Dunajská Streda	SMER - SD	359895461548541	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	0_1k	0 - 1k	10	1	9990	0	990	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	0_1k	0 - 1k	9	1	8991	0	891	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	0_1k	0 - 1k	9	1	8991	0	20	8
Giovanni Paolo Bernini	Luca Perrone	2387532191477889	Facebook	0_1k	0 - 1k	9	1	8991	0	891	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	0_1k	0 - 1k	9	1	8991	0	891	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	0_1k	0 - 1k	9	1	8991	0	891	0
Moderaterna	Moderaterna	7719591155	Facebook	0_1k	0 - 1k	8	1	7992	0	110	9
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
CDU Ostprignitz-Ruppin	CDU OPR	226018367465596	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	0_1k	0 - 1k	8	1	7992	0	30	0
Gabriel Daraban	Dumio	170290960472201	Facebook	0_1k	0 - 1k	8	1	7992	0	166	0
SMER - SD Medzilaborce	SMER - SD	281308282615392	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
SMER - SD Gelnica	SMER - SD	2350856495150329	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Neckar-Odenwald	Bündnis 90/Die Grünen, Kreisverband Neckar-Odenwald	546103272077045	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	0_1k	0 - 1k	8	1	7992	0	792	0
SPÖ	SPÖ	77393060080	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Daniele Vergini Candidato Sindaco M5S	Daniele Vergini	415104189237042	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
IU Aragón	IU Aragón	178663732095	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	0_1k	0 - 1k	7	1	6993	0	64	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Jacob Rosenberg	Rosenberg Jacob	804239283072976	Facebook	0_1k	0 - 1k	7	1	6993	0	92	0
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Alternative für Deutschland Mayen-Koblenz	Alternative für Deutschland Mayen-Koblenz	160882790765796	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Niels Arbøl - Folketingskandidat for Radikale Venstre	Arbol Niels Henrik Karsten	303548033422907	Facebook	0_1k	0 - 1k	7	1	6993	0	92	0
DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
SPD Bitterfeld-Wolfen	SPD Ortsverein Bitterfeld-Wolfen	131796416966341	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	0_1k	0 - 1k	7	1	6993	0	693	0
Niels Flemming Hansen	Hansen Soren Casper Norskov	177609692660255	Facebook	0_1k	0 - 1k	7	1	6993	0	92	0
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	0_1k	0 - 1k	7	1	6993	0	92	0
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	0_1k	0 - 1k	7	1	6993	0	64	0
Ioannis Vardakastanis		AR122780539328397312	Google	0_1k	0 - 1k	1	1	6747	0	33	0
Volt Nederland		AR24721694316822528	Google	0_1k	0 - 1k	1	1	6747	0	33	0
NEA DEMOKRATIA		AR351183464155840512	Google	0_1k	0 - 1k	1	1	6747	0	33	0
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	0_1k	0 - 1k	1	1	6747	0	33	0
Let's do it media SRL		AR494327508586463232	Google	0_1k	0 - 1k	1	1	6747	0	33	0
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	0_1k	0 - 1k	1	1	6747	0	33	0
Kommuneforeningen for Venstre i Haderslev Kommune		AR314183523491643392	Google	0_1k	0 - 1k	1	1	6747	0	33	0
Eesti Reformierakond		AR547139251091800064	Google	0_1k	0 - 1k	1	1	6747	0	337	33
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	0_1k	0 - 1k	6	1	5994	0	79	0
GroenLinks	GroenLinks	175740570505	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
Magnus Kolsjö	Magnus Kolsjö	46378622086	Facebook	0_1k	0 - 1k	6	1	5994	0	55	0
Stem Henrik Sørensen i Folketinget	Henrik Michael Borsholm Sørensen	122569581108638	Facebook	0_1k	0 - 1k	6	1	5994	0	79	0
Så er det nu: Gør valget grønt	Jørgensen Mattias Friis	2074470782634792	Facebook	0_1k	0 - 1k	6	1	5994	0	79	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
Café Európa	Slovenská spoločnosť pre zahraničnú politiku	116570825042936	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
CDU Brohltal	CDU Brohltal	956080184452111	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
KSV Graz	KSV Graz	268242501289	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	0_1k	0 - 1k	6	1	5994	0	687	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	0_1k	0 - 1k	6	1	5994	0	138	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	0_1k	0 - 1k	6	1	5994	0	138	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Galanta	SMER - SD	289697235315754	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Sobrance	SMER - SD	426072294860879	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Krupina	SMER - SD	1200293416793772	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
SMER - SD Revúca	SMER - SD	2216039445116710	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	0_1k	0 - 1k	6	1	5994	0	687	0
Alternative für Deutschland AfD - Koblenz - Ratsfraktion und Kreisverband	AfD Rheinland-Pfalz	334979833311527	Facebook	0_1k	0 - 1k	6	1	5994	0	594	0
MSZP II. Kerület	MSZP II. kerület	180828571955861	Facebook	0_1k	0 - 1k	6	1	5994	0	19	3
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	0_1k	0 - 1k	5	1	4994	0	115	0
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	0_1k	0 - 1k	5	1	4994	0	5	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	0_1k	0 - 1k	5	1	4994	0	495	0
