advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	50k_100k	50k - 100k	9	1	899991	450000	8691	2000
UAB "BPN LT"		AR135010682042056704	Google	50k_100k	50k - 100k	28	1	842883	84288	421	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1702	619
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	50k_100k	50k - 100k	25	1	752574	75257	647	30
Venstres Landsorganisation		AR283015942256984064	Google	50k_100k	50k - 100k	25	1	752574	75257	74670	1444
CDA Doetinchem		AR453512812329697280	Google	50k_100k	50k - 100k	20	1	602059	60205	301	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3464	694
Gouvernement	Gouvernement	392341217527576	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1794	300
Pametno		AR222880077921124352	Google	50k_100k	50k - 100k	19	1	571956	57195	285	0
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	50k_100k	50k - 100k	19	1	571956	57195	692	45
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	50k_100k	50k - 100k	18	1	541853	54185	46298	857
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	50k_100k	50k - 100k	18	1	541853	54185	1083	90
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	50k_100k	50k - 100k	18	1	541853	54185	1083	90
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	50k_100k	50k - 100k	18	1	541853	54185	2709	270
Cink, s.r.o.		AR361287976015101952	Google	50k_100k	50k - 100k	17	1	511750	51175	662	45
Flamesite s.r.o.		AR522320249995919360	Google	50k_100k	50k - 100k	17	1	511750	51175	933	75
Fidesz	Fidesz	9844779306	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3095	1547
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1045	488
Slovenska demokratska stranka		AR170068335415787520	Google	50k_100k	50k - 100k	16	1	481647	48164	240	0
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	50k_100k	50k - 100k	16	1	481647	48164	918	75
Bündnis90/ Die Grünen		AR207068276079984640	Google	50k_100k	50k - 100k	15	1	451544	45154	37779	767
Fianna Fáil		AR101183107301900288	Google	50k_100k	50k - 100k	14	1	421441	42144	752	60
Peter Mertens	PVDA	236485149843971	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
INBOX	New Digital Media	369693523475596	Facebook	50k_100k	50k - 100k	4	1	399996	200000	396	0
Progresívne Slovensko		AR114793686864232448	Google	50k_100k	50k - 100k	13	1	391338	39133	466	30
Socialdemokratiet		AR237678679797268480	Google	50k_100k	50k - 100k	13	1	391338	39133	1956	195
Fondation Populaire		AR320938922932699136	Google	50k_100k	50k - 100k	13	1	391338	39133	1685	165
Freiheitliche Partei Österreich		AR333020356698701824	Google	50k_100k	50k - 100k	13	1	391338	39133	45952	827
HEADS, s.r.o.		AR356967719951663104	Google	50k_100k	50k - 100k	13	1	391338	39133	9211	150
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	50k_100k	50k - 100k	13	1	391338	39133	55103	993
SPD		AR456734381399080960	Google	50k_100k	50k - 100k	12	1	361235	36123	81729	1399
Savo-Karjalan vihreät ry		AR343251587273064448	Google	50k_100k	50k - 100k	11	1	331132	33113	165	0
Future Innovation SRL		AR474748779908562944	Google	50k_100k	50k - 100k	11	1	331132	33113	9723	210
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	50k_100k	50k - 100k	10	1	301029	30102	150	0
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	50k_100k	50k - 100k	3	1	299997	150000	348	69
The Labour Party	The Labour Party	25749647410	Facebook	50k_100k	50k - 100k	3	1	299997	150000	2310	810
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	50k_100k	50k - 100k	3	1	299997	150000	1497	300
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	50k_100k	50k - 100k	3	1	299997	150000	697	100
Open Vld	Open Vld	53668151866	Facebook	50k_100k	50k - 100k	3	1	299997	150000	1097	200
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	50k_100k	50k - 100k	3	1	299997	150000	1497	300
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	50k_100k	50k - 100k	9	1	270926	27092	812	75
Partito Democratico		AR254356072167374848	Google	50k_100k	50k - 100k	9	1	270926	27092	81278	1354
Rumilus Design Oy		AR391102333313875968	Google	50k_100k	50k - 100k	9	1	270926	27092	135	0
GREEN DAY, s.r.o		AR423241058193768448	Google	50k_100k	50k - 100k	9	1	270926	27092	406	30
Suomen Keskusta r.p.		AR441112520191639552	Google	50k_100k	50k - 100k	9	1	270926	27092	10099	255
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	50k_100k	50k - 100k	9	1	270926	27092	27995	541
Občanská demokratická strana		AR37429025076936704	Google	50k_100k	50k - 100k	9	1	270926	27092	1219	120
TOP 09		AR268709096956362752	Google	50k_100k	50k - 100k	8	1	240823	24082	120	0
Hämeen Uusi Suunta ry		AR330633591832707072	Google	50k_100k	50k - 100k	8	1	240823	24082	18964	391
Det Konservative Folkeparti		AR40969452518375424	Google	50k_100k	50k - 100k	8	1	240823	24082	797	75
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	50k_100k	50k - 100k	8	1	240823	24082	27845	526
Strana nezávislosti České republiky		AR465054111008555008	Google	50k_100k	50k - 100k	8	1	240823	24082	120	0
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	50k_100k	50k - 100k	8	1	240823	24082	10084	255
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	50k_100k	50k - 100k	7	1	210720	21072	105	0
Projekt Európa		AR303746959120793600	Google	50k_100k	50k - 100k	7	1	210720	21072	376	30
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	50k_100k	50k - 100k	7	1	210720	21072	376	30
Barcelona en Comú		AR342176264901099520	Google	50k_100k	50k - 100k	7	1	210720	21072	782	75
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	50k_100k	50k - 100k	7	1	210720	21072	18814	376
CD&V	CD&V	52997544531	Facebook	50k_100k	50k - 100k	2	1	199998	100000	998	200
Moderaterna	Moderaterna	7719591155	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1388	555
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50k_100k	50k - 100k	2	1	199998	100000	309	61
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50k_100k	50k - 100k	2	1	199998	100000	198	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1733	694
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	50k_100k	50k - 100k	2	1	199998	100000	209	42
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	50k_100k	50k - 100k	2	1	199998	100000	198	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	50k_100k	50k - 100k	2	1	199998	100000	998	200
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1498	600
Avaaz	Avaaz	8340223883	Facebook	50k_100k	50k - 100k	2	1	199998	100000	598	100
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1154	231
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	50k_100k	50k - 100k	2	1	199998	100000	198	0
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1238	619
Mark Durkan	Fine Gael	2002340613394109	Facebook	50k_100k	50k - 100k	2	1	199998	100000	1498	600
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	50k_100k	50k - 100k	6	1	180617	18061	361	30
Alternative für Deutschland		AR380456861733748736	Google	50k_100k	50k - 100k	6	1	180617	18061	632	60
Jukka Kopra		AR232680299937398784	Google	50k_100k	50k - 100k	5	1	150514	15051	18513	346
European People’s Party		AR308399267695820800	Google	50k_100k	50k - 100k	5	1	150514	15051	27393	481
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	50k_100k	50k - 100k	5	1	150514	15051	75	0
EUpositive.sk		AR348804120993333248	Google	50k_100k	50k - 100k	5	1	150514	15051	210	15
Partido Animalista PACMA		AR145115193901318144	Google	50k_100k	50k - 100k	4	1	120411	12041	331	30
SPD Berlin		AR257142234632159232	Google	50k_100k	50k - 100k	4	1	120411	12041	9482	195
MPhilms		AR260140327963197440	Google	50k_100k	50k - 100k	4	1	120411	12041	195	15
Maria Spyraki		AR80818777565954048	Google	50k_100k	50k - 100k	4	1	120411	12041	331	30
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	50k_100k	50k - 100k	1	1	99999	50000	669	133
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
GroenLinks	GroenLinks	175740570505	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
MSZP	MSZP	115388925185513	Facebook	50k_100k	50k - 100k	1	1	99999	50000	154	30
Andreas Schieder	SPÖ	290881691011354	Facebook	50k_100k	50k - 100k	1	1	99999	50000	999	500
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	50k_100k	50k - 100k	1	1	99999	50000	116	23
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	50k_100k	50k - 100k	1	1	99999	50000	232	116
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	50k_100k	50k - 100k	1	1	99999	50000	154	30
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	50k_100k	50k - 100k	1	1	99999	50000	209	105
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	50k_100k	50k - 100k	1	1	99999	50000	104	21
EAJ-PNV	EAJ-PNV	26830001203	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Vlaams Belang	Vlaams Belang	56605856504	Facebook	50k_100k	50k - 100k	1	1	99999	50000	999	500
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
People's Vote UK	People's Vote	748608695327755	Facebook	50k_100k	50k - 100k	1	1	99999	50000	577	115
Federico Perugini	Federico Perugini	356449288308129	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	50k_100k	50k - 100k	1	1	99999	50000	154	30
Markel Olano	EAJ-PNV	898191063533170	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
sp.a	sp.a	57253967150	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	50k_100k	50k - 100k	1	1	99999	50000	20	0
informo.bg	informo.bg	262524054082832	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	50k_100k	50k - 100k	1	1	99999	50000	104	21
Giorgos Amiras - Γιώργος Αμυράς	Giorgos Amiras - Γιώργος Αμυράς	1407652086114560	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	50k_100k	50k - 100k	1	1	99999	50000	619	309
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	50k_100k	50k - 100k	1	1	99999	50000	388	194
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
GMB Union	GMB Union	103295786760891	Facebook	50k_100k	50k - 100k	1	1	99999	50000	114	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Scientists for EU	Scientists for EU	642444842524195	Facebook	50k_100k	50k - 100k	1	1	99999	50000	577	115
Partito Democratico	Partito Democratico	77034286895	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Fabrizio Ferrandelli		73230810464	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
Cogito	Cogito	2059332547662115	Facebook	50k_100k	50k - 100k	1	1	99999	50000	99	0
Νίκη Τζαβέλα - Niki Tzavela Official	Φερονικη Τζαβελα	866035200090418	Facebook	50k_100k	50k - 100k	1	1	99999	50000	499	100
ver.di	la red	252085013582	Facebook	50k_100k	50k - 100k	1	1	99999	50000	999	500
SPOLU - občianska demokracia		AR194838133366325248	Google	50k_100k	50k - 100k	3	1	90308	9030	316	30
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	50k_100k	50k - 100k	3	1	90308	9030	180	15
Gestion et Action Libérale		AR201311233196949504	Google	50k_100k	50k - 100k	3	1	90308	9030	27092	451
Kresťanská únia		AR358916054556082176	Google	50k_100k	50k - 100k	3	1	90308	9030	451	45
Občanska demokraticka strana		AR386241117529571328	Google	50k_100k	50k - 100k	3	1	90308	9030	316	30
Párbeszéd Magyarországért		AR567356246269624320	Google	50k_100k	50k - 100k	3	1	90308	9030	45	0
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	50k_100k	50k - 100k	3	1	90308	9030	451	45
Vapaus ry		AR124593908880506880	Google	50k_100k	50k - 100k	2	1	60205	6020	30	0
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	50k_100k	50k - 100k	2	1	60205	6020	9045	150
Alternativet		AR198061076825243648	Google	50k_100k	50k - 100k	2	1	60205	6020	9045	150
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	50k_100k	50k - 100k	2	1	60205	6020	301	30
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	50k_100k	50k - 100k	2	1	60205	6020	30	0
NEA DEMOKRATIA		AR351183464155840512	Google	50k_100k	50k - 100k	2	1	60205	6020	165	15
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	50k_100k	50k - 100k	2	1	60205	6020	165	15
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	50k_100k	50k - 100k	2	1	60205	6020	18061	301
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	50k_100k	50k - 100k	2	1	60205	6020	301	30
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Saku Petteri Räty		AR196651502918434816	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	50k_100k	50k - 100k	1	1	30102	3010	9030	150
Morten Dahlin		AR273707476816232448	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Yhteinen hyvä ry		AR296997332115783680	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Kristdemokraterna		AR332197922001125376	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	50k_100k	50k - 100k	1	1	30102	3010	9030	150
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	50k_100k	50k - 100k	1	1	30102	3010	15	0
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	50k_100k	50k - 100k	1	1	30102	3010	15	0
Avante Comunicación SL		AR486291452976955392	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Let's do it media SRL		AR494327508586463232	Google	50k_100k	50k - 100k	1	1	30102	3010	15	0
DOPRAVA		AR56197688563073024	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Liberal Alliance Djursland		AR73057599863390208	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
SF - Socialistisk Folkeparti		AR76998249537339392	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Michael Aastrup Jensen		AR92226485582036992	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Klassiskt Liberala Partiet		AR214800866480226304	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Kommuneforeningen for Venstre i Haderslev Kommune		AR314183523491643392	Google	50k_100k	50k - 100k	1	1	30102	3010	15	0
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Eesti Reformierakond		AR547139251091800064	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
W.R.P.R., s.r.o.		AR111802190602960896	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
Freie Demokratische Partei (FDP)		AR134039538396823552	Google	50k_100k	50k - 100k	1	1	30102	3010	150	15
