advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU Christlich Demokratische Union		AR68737343799951360	Google	10k_50k	10k - 50k	4980	1	15030795	1150046	88971	7285
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	10k_50k	10k - 50k	884	1	7966022	744147	9208	318
COALICION CANARIA		AR489541609348661248	Google	10k_50k	10k - 50k	4752	1	7402296	389981	20536	119
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	10k_50k	10k - 50k	1996	1	4898743	346207	8914	0
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	10k_50k	10k - 50k	145	1	4520804	449672	2368	0
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	10k_50k	10k - 50k	316	1	4180997	401919	4822	222
Mediabrands Digital OÜ		AR530356305605427200	Google	10k_50k	10k - 50k	339	1	4042141	386001	3019	19
AMERISOFT SRL		AR573801583431647232	Google	10k_50k	10k - 50k	140	1	3462923	342228	1914	0
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	10k_50k	10k - 50k	193	1	3385685	330290	58784	1800
HLAS		AR312619193323225088	Google	10k_50k	10k - 50k	880	1	3239000	262640	6282	211
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	10k_50k	10k - 50k	95	1	3194808	318352	20908	1014
mmb media agentur d.o.o.		AR524572049809604608	Google	10k_50k	10k - 50k	1436	1	3188934	214887	6274	0
Open Vld		AR369049153717665792	Google	10k_50k	10k - 50k	383	1	3099218	286516	9049	716
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	10k_50k	10k - 50k	190	1	2446433	234784	78587	1795
Partido Popular Regional De Canarias		AR288284801977286656	Google	10k_50k	10k - 50k	129	1	2400526	234784	1974	59
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	10k_50k	10k - 50k	189	1	2211432	210908	1745	19
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	10k_50k	10k - 50k	137	1	2094215	202949	27212	624
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	10k_50k	10k - 50k	121	1	2004091	194990	1424	19
Liberal Alliance		AR183859784640888832	Google	10k_50k	10k - 50k	159	1	1837482	175093	21333	1099
SOCIALDEMOKRATIET		AR271193993235136512	Google	10k_50k	10k - 50k	84	1	1781039	175093	78692	1877
Sloboda a Solidarita		AR242125929453715456	Google	10k_50k	10k - 50k	200	1	1751213	163155	2769	150
FDP	FDP	21289227249	Facebook	10k_50k	10k - 50k	32	1	1599968	320000	4368	300
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	10k_50k	10k - 50k	106	1	1407181	135299	947	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	10k_50k	10k - 50k	26	1	1299974	260000	17403	3481
UAB "BPN LT"		AR135010682042056704	Google	10k_50k	10k - 50k	28	1	1114232	111423	557	0
