week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	European Parliament		178362315106	Facebook	83	1	22135346	10242992	133425	34258
w019	Week 19	CDU	CDU	78502295414	Facebook	3170	1	19323915	4637500	173515	4150
w019	Week 19	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	361	1	15433505	6260862	71608	13212
w019	Week 19	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	106	1	14944396	6554444	34899	7366
w019	Week 19	România în primul rând	Future Innovation	770704223323599	Facebook	54	1	13695058	6210595	14680	3439
w019	Week 19	FDP	FDP	21289227249	Facebook	1359	1	12733960	3878357	122641	6328
w019	Week 19	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	103	1	12730290	5282213	38373	9300
w019	Week 19	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	36	1	9222549	4008037	18691	4741
w019	Week 19	sp.a	sp.a	57253967150	Facebook	209	1	8776144	2965721	41777	6762
w019	Week 19	European Greens	European Greens	141366725876424	Facebook	41	1	8136287	3648050	54039	13320
w019	Week 19	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	51	1	8072787	3355166	11187	1666
w019	Week 19	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	24	1	7974951	3725401	14126	5777
w019	Week 19	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	768	1	7841818	2708221	104731	13756
w019	Week 19	Partito Democratico		77034286895	Facebook	79	1	7724400	3373672	25803	5000
w019	Week 19	SPD	SPD	47930567748	Facebook	2456	1	7591777	1414657	256187	3595
w019	Week 19	SPÖ	SPÖ	77393060080	Facebook	569	1	7589942	2487520	61030	8392
w019	Week 19	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	59	1	7586377	3301340	15665	4223
w019	Week 19	Fidesz	Fidesz	9844779306	Facebook	43	1	7299958	3505000	25690	12690
w019	Week 19	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	335	1	6615611	2134512	47567	8038
w019	Week 19	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	15	1	5974991	2745833	22074	5466
w019	Week 19	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	5887942	2304000	23622	6240
w019	Week 19	Open Vld	Open Vld	53668151866	Facebook	274	1	5811461	2074283	44342	7027
w019	Week 19	Vlaams Belang	Vlaams Belang	56605856504	Facebook	16	1	5735402	2602708	36412	7985
w019	Week 19	Save the Children España	Save the Children España	57845333112	Facebook	16	1	5659984	2585000	30284	6600
w019	Week 19	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	5314707	2511280	25089	4570
