week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	MT	Malta	594	90	5910216	1732879	36971	1860
w019	Week 19	2019-05-06	2019-05-12	MT	Malta	748	102	12958620	4596275	61013	6956
w018	Week 18	2019-04-29	2019-05-05	MT	Malta	692	119	7507117	2482697	33325	2492
w017	Week 17	2019-04-22	2019-04-28	MT	Malta	610	127	4210779	1446244	19575	1469
w016	Week 16	2019-04-15	2019-04-21	MT	Malta	553	165	1518096	440224	8368	313
w015	Week 15	2019-04-08	2019-04-14	MT	Malta	787	249	2124121	665372	10728	513
w014	Week 14	2019-04-01	2019-04-07	MT	Malta	687	252	1958138	638094	9520	704
w013	Week 13	2019-03-25	2019-03-31	MT	Malta	589	229	1687345	584340	7278	530
w012	Week 12	2019-03-18	2019-03-24	MT	Malta	466	198	1445882	566473	6471	421
w011	Week 11	2019-03-11	2019-03-17	MT	Malta	292	121	1166009	420115	5225	517
w010	Week 10	2019-03-04	2019-03-10	MT	Malta	290	106	1168996	396100	6171	422
w009	Week 9	2019-02-25	2019-03-03	MT	Malta	189	76	717358	197875	5210	443
w008	Week 8	2019-02-18	2019-02-24	MT	Malta	137	63	707323	251606	4520	467
w007	Week 7	2019-02-11	2019-02-17	MT	Malta	112	55	961263	358199	4710	515
w006	Week 6	2019-02-04	2019-02-10	MT	Malta	89	38	1635266	720156	8166	1286
w005	Week 5	2019-01-28	2019-02-03	MT	Malta	105	41	234737	57207	1232	19
w004	Week 4	2019-01-21	2019-01-27	MT	Malta	95	40	353720	124700	2395	138
w003	Week 3	2019-01-14	2019-01-20	MT	Malta	110	37	711874	251592	4986	688
w002	Week 2	2019-01-07	2019-01-13	MT	Malta	76	32	638771	225408	5287	803
w001	Week 1	2019-01-01	2019-01-06	MT	Malta	55	25	486709	168462	4164	682
