advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	18_24	18-24	SE	Sweden	59	1	4276825	1856585	24882	6064
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	18_24	18-24	SE	Sweden	44	1	3327367	1510420	37011	8367
Moderaterna	Moderaterna	7719591155	Facebook	18_24	18-24	SE	Sweden	142	1	1964718	788556	26756	6421
European Commission	European Commission	107898832590939	Facebook	18_24	18-24	SE	Sweden	26	1	1447247	722135	9023	3021
SSU	SSU	45101268520	Facebook	18_24	18-24	SE	Sweden	56	1	1246489	445411	18713	4508
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	18_24	18-24	SE	Sweden	9	1	993867	434363	9816	2370
European Parliament	European Parliament	178362315106	Facebook	18_24	18-24	SE	Sweden	20	1	988714	485718	10492	4795
Centerpartiet	Centerpartiet	12690894340	Facebook	18_24	18-24	SE	Sweden	30	1	968604	439083	16309	7558
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	18_24	18-24	SE	Sweden	109	1	958676	311137	15923	3682
European Greens	European Greens	141366725876424	Facebook	18_24	18-24	SE	Sweden	9	1	854264	378849	10569	2965
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	18_24	18-24	SE	Sweden	47	1	765150	319371	10497	2875
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	18_24	18-24	SE	Sweden	120	1	678354	250205	9507	3065
LUF Storstockholm	Emerse	321456164675366	Facebook	18_24	18-24	SE	Sweden	24	1	449793	129917	1940	559
Grön Ungdom	Grön Ungdom	113234935374946	Facebook	18_24	18-24	SE	Sweden	3	1	393534	185477	5245	1299
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	18_24	18-24	SE	Sweden	33	1	347012	130072	1821	557
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	18_24	18-24	SE	Sweden	7	1	341483	132360	3803	760
Plan International Sverige	Plan International Sverige	382243262003	Facebook	18_24	18-24	SE	Sweden	27	1	318043	121781	1850	429
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	18_24	18-24	SE	Sweden	74	1	300373	58760	2089	453
Unga Feminister	Unga Feminister	100642360004457	Facebook	18_24	18-24	SE	Sweden	9	1	290379	83323	3061	851
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	18_24	18-24	SE	Sweden	26	1	282761	87790	3617	929
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	18_24	18-24	SE	Sweden	38	1	263399	84972	2087	483
Arba Kokalari	Moderaterna i Stockholms stad och län	355819811185620	Facebook	18_24	18-24	SE	Sweden	13	1	202564	41586	1266	315
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	18_24	18-24	SE	Sweden	42	1	194068	53622	2474	897
Nya Moderaterna i Kalmar län	Hemgard Lars Peter	159513904100440	Facebook	18_24	18-24	SE	Sweden	15	1	135172	30336	1516	328
Liberalerna Västsverige	Liberalerna Västsverige	106102553268601	Facebook	18_24	18-24	SE	Sweden	7	1	129927	53309	1212	431
