age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	SE	Sweden	373	109	744221	239013	5415	1222
18_24	18-24	SE	Sweden	3160	484	27652283	10613216	296264	80309
25_34	25-34	SE	Sweden	3612	504	27246340	10373730	306757	81448
35_44	35-44	SE	Sweden	3353	492	15154497	5481847	185804	49933
45_54	45-54	SE	Sweden	3123	486	14258656	5101437	187360	50233
55_64	55-64	SE	Sweden	2851	475	11275750	3912850	157273	41855
65_	65+	SE	Sweden	2636	449	12694127	4243164	196851	52053
