advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	65_	65+	LU	Luxembourg	33	1	91223	27736	635	108
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	65_	65+	LU	Luxembourg	18	1	55703	11780	522	92
European Parliament	European Parliament	178362315106	Facebook	65_	65+	LU	Luxembourg	24	1	45317	12950	304	31
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	65_	65+	LU	Luxembourg	13	1	43693	8738	396	77
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	65_	65+	LU	Luxembourg	10	1	35366	8682	215	35
CSV	CSV	56016549775	Facebook	65_	65+	LU	Luxembourg	22	1	33079	7093	158	19
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	65_	65+	LU	Luxembourg	11	1	26996	10354	190	44
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	65_	65+	LU	Luxembourg	1	1	12442	6221	310	62
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	65_	65+	LU	Luxembourg	12	1	10399	2478	131	5
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	65_	65+	LU	Luxembourg	7	1	10193	3271	66	0
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	65_	65+	LU	Luxembourg	2	1	4835	960	12	0
Gary Diderich	Gary Diderich	73144437219	Facebook	65_	65+	LU	Luxembourg	2	1	4165	833	46	7
Piraten Bezierk Osten		141480992729926	Facebook	65_	65+	LU	Luxembourg	1	1	3687	737	36	7
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	65_	65+	LU	Luxembourg	14	1	2847	993	29	0
Christopher Lilyblad	Christopher Lilyblad	163909507424327	Facebook	65_	65+	LU	Luxembourg	1	1	2673	534	26	5
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	65_	65+	LU	Luxembourg	1	1	2609	1304	6	1
Marc ANGEL	Marc Angel	1404458223105541	Facebook	65_	65+	LU	Luxembourg	4	1	2272	755	39	0
Greenpeace Luxembourg	Greenpeace Luxembourg	67370457805	Facebook	65_	65+	LU	Luxembourg	5	1	2175	578	19	0
Piraten Bezierk Süden		659368007411223	Facebook	65_	65+	LU	Luxembourg	7	1	1645	225	73	0
Julia Elisabetta Pitterman	Volt Luxembourg	2235333396715580	Facebook	65_	65+	LU	Luxembourg	4	1	1129	225	22	0
Marc Spautz		143237373145276	Facebook	65_	65+	LU	Luxembourg	1	1	782	391	7	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	65_	65+	LU	Luxembourg	9	1	532	156	3	0
déi Lénk	déi Lénk	120444648033670	Facebook	65_	65+	LU	Luxembourg	1	1	519	103	5	1
European Commission	European Commission	107898832590939	Facebook	65_	65+	LU	Luxembourg	8	1	312	137	0	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	65_	65+	LU	Luxembourg	2	1	260	130	0	0
