age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LU	Luxembourg	103	22	219851	80553	1568	246
18_24	18-24	LU	Luxembourg	381	60	2121968	597590	13613	1789
25_34	25-34	LU	Luxembourg	384	61	2661844	753337	17465	2612
35_44	35-44	LU	Luxembourg	369	61	1508830	429997	11448	1810
45_54	45-54	LU	Luxembourg	318	59	1233243	342342	9799	1544
55_64	55-64	LU	Luxembourg	290	56	825259	223991	6777	1046
65_	65+	LU	Luxembourg	271	54	395726	107548	3306	500
