advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	13_17	13-17	LU	Luxembourg	17	1	89643	32044	265	31
déi gréng	déi gréng	21710789873	Facebook	13_17	13-17	LU	Luxembourg	6	1	34815	16433	85	15
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	13_17	13-17	LU	Luxembourg	1	1	24573	12286	614	122
CSV	CSV	56016549775	Facebook	13_17	13-17	LU	Luxembourg	3	1	17499	4028	48	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	13_17	13-17	LU	Luxembourg	8	1	16553	5510	181	33
Piraten Bezierk Osten		141480992729926	Facebook	13_17	13-17	LU	Luxembourg	1	1	14311	2862	142	28
Mischel Sylvie	Sylvie Suzette Renee Mischel	155913575037227	Facebook	13_17	13-17	LU	Luxembourg	7	1	6294	1398	62	11
European Commission	European Commission	107898832590939	Facebook	13_17	13-17	LU	Luxembourg	21	1	4113	1936	5	1
Marc Goergen		2139886662711123	Facebook	13_17	13-17	LU	Luxembourg	1	1	3308	1654	32	0
Friddens- a Solidaritéitsplattform		110747949801520	Facebook	13_17	13-17	LU	Luxembourg	2	1	2650	516	11	0
European Parliament	European Parliament	178362315106	Facebook	13_17	13-17	LU	Luxembourg	3	1	1633	815	16	0
JSL	Amir Vesali	64281432571	Facebook	13_17	13-17	LU	Luxembourg	5	1	1565	269	48	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	13_17	13-17	LU	Luxembourg	7	1	1510	541	3	0
Vesali Amir	Amir Vesali	462665857488803	Facebook	13_17	13-17	LU	Luxembourg	1	1	537	107	10	0
Piraten Bezierk Süden		659368007411223	Facebook	13_17	13-17	LU	Luxembourg	6	1	382	54	16	0
European Greens	European Greens	141366725876424	Facebook	13_17	13-17	LU	Luxembourg	1	1	198	79	1	0
Piratepartei Bezierk Norden		494284087327520	Facebook	13_17	13-17	LU	Luxembourg	1	1	176	0	17	0
Piratepartei Gemeng Diddeleng		171972036995630	Facebook	13_17	13-17	LU	Luxembourg	1	1	38	0	3	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	13_17	13-17	LU	Luxembourg	5	1	25	8	0	0
déi Lénk	déi Lénk	120444648033670	Facebook	13_17	13-17	LU	Luxembourg	3	1	15	3	0	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	13_17	13-17	LU	Luxembourg	2	1	3	1	0	0
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	13_17	13-17	LU	Luxembourg	1	1	0	0	0	0
