advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	u	unknown	ES	Spain	112	1	88811	35230	1174	246
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	u	unknown	ES	Spain	13	1	45617	22129	734	168
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u	unknown	ES	Spain	140	1	39364	15635	284	53
European Parliament	European Parliament	178362315106	Facebook	u	unknown	ES	Spain	16	1	34206	15314	229	47
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	u	unknown	ES	Spain	277	1	34127	12422	339	60
Avaaz	Avaaz	8340223883	Facebook	u	unknown	ES	Spain	48	1	32660	13130	181	43
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	u	unknown	ES	Spain	25	1	31032	14038	466	145
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	u	unknown	ES	Spain	37	1	30671	12808	246	55
Greenpeace España	Greenpeace España	133044800622	Facebook	u	unknown	ES	Spain	77	1	27103	9521	110	13
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	u	unknown	ES	Spain	23	1	16952	7038	277	68
Amnistía Internacional España		78151799929	Facebook	u	unknown	ES	Spain	1	1	14365	5746	143	28
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	u	unknown	ES	Spain	11	1	14137	6500	37	15
Compromís	Compromís	194053080624605	Facebook	u	unknown	ES	Spain	84	1	13782	4019	66	6
European Free Alliance	European Free Alliance	46708306425	Facebook	u	unknown	ES	Spain	22	1	13121	4995	104	25
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	u	unknown	ES	Spain	33	1	11085	2376	136	20
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	u	unknown	ES	Spain	29	1	10716	3536	57	11
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	u	unknown	ES	Spain	29	1	10580	4386	26	3
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	u	unknown	ES	Spain	21	1	10221	3945	69	20
Isa Serra	Unidas Podemos Izquierda Unida Madrid En Pie	272916416540929	Facebook	u	unknown	ES	Spain	2	1	9208	3683	92	18
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	u	unknown	ES	Spain	8	1	8518	3920	12	4
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	u	unknown	ES	Spain	41	1	8188	3099	29	6
Ahora Repúblicas		578942235869606	Facebook	u	unknown	ES	Spain	2	1	8185	4092	40	8
Joan Ribó	Compromís	136302299749630	Facebook	u	unknown	ES	Spain	28	1	8018	2779	45	6
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	u	unknown	ES	Spain	47	1	6061	1733	59	11
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	u	unknown	ES	Spain	1	1	5872	2936	29	5
