advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	IE	Ireland	2	1	349997	149999	748	299
Social Democrats	Social Democrats	1012851375393300	Facebook	d138	2019-05-18	IE	Ireland	16	1	131660	30500	660	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	d138	2019-05-18	IE	Ireland	2	1	66665	33333	499	199
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	d138	2019-05-18	IE	Ireland	6	1	59164	13333	630	99
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	d138	2019-05-18	IE	Ireland	2	1	49999	19999	199	33
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	d138	2019-05-18	IE	Ireland	2	1	25495	4999	98	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	d138	2019-05-18	IE	Ireland	1	1	24999	4999	49	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	d138	2019-05-18	IE	Ireland	4	1	22998	5500	165	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	d138	2019-05-18	IE	Ireland	2	1	21665	5833	82	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	d138	2019-05-18	IE	Ireland	1	1	16666	3333	33	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	d138	2019-05-18	IE	Ireland	1	1	16666	3333	32	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	d138	2019-05-18	IE	Ireland	1	1	16666	3333	166	33
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	d138	2019-05-18	IE	Ireland	1	1	16666	3333	33	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	d138	2019-05-18	IE	Ireland	4	1	7997	1500	197	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	d138	2019-05-18	IE	Ireland	3	1	7498	2500	115	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	d138	2019-05-18	IE	Ireland	4	1	5332	1000	132	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	d138	2019-05-18	IE	Ireland	2	1	4999	1999	66	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	d138	2019-05-18	IE	Ireland	5	1	3998	500	198	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	d138	2019-05-18	IE	Ireland	1	1	3333	1666	33	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	d138	2019-05-18	IE	Ireland	1	1	3333	1666	33	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	d138	2019-05-18	IE	Ireland	2	1	2999	500	99	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	d138	2019-05-18	IE	Ireland	1	1	2499	499	49	0
Eoin Barry For Laois Council 2019	Barry Eoin	469695723432344	Facebook	d138	2019-05-18	IE	Ireland	1	1	2499	500	49	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	d138	2019-05-18	IE	Ireland	1	1	2499	500	49	0
European Commission	European Commission	107898832590939	Facebook	d138	2019-05-18	IE	Ireland	2	1	2025	1012	5	1
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	d138	2019-05-18	IE	Ireland	2	1	1999	333	66	0
Owen Hanley	Owen Hanley	234006030801926	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
Cyril Brennan - People Before Profit	People Before Profit - Midlands North West	164750800796944	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
Cllr Kevin Daly	Daly Kevin	344182612453224	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
Fintan Brett	Brett Fintan Peter	345949292941023	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
Daniel Whooley - Ongar	Ben O'Leary Fitzpatrick 	566106640523884	Facebook	d138	2019-05-18	IE	Ireland	1	1	1666	333	33	0
