advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens	European Greens	141366725876424	Facebook	d143	2019-05-23	IE	Ireland	7	1	520038	242182	5498	1165
Fine Gael	Fine Gael	264172043210	Facebook	d143	2019-05-23	IE	Ireland	6	1	499996	211666	4414	1158
Maria Walsh	Fine Gael	883806764992893	Facebook	d143	2019-05-23	IE	Ireland	6	1	444497	205833	2939	1041
Referendum Commission	Referendum Commission	580832208630212	Facebook	d143	2019-05-23	IE	Ireland	1	1	333333	166666	1666	333
Fianna Fáil	Fianna Fáil	222629035132	Facebook	d143	2019-05-23	IE	Ireland	23	1	301124	127214	1171	180
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	d143	2019-05-23	IE	Ireland	17	1	299159	62833	2151	369
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	d143	2019-05-23	IE	Ireland	26	1	297594	99020	2330	543
Mark Durkan	Fine Gael	2002340613394109	Facebook	d143	2019-05-23	IE	Ireland	10	1	278330	127916	2492	1086
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	d143	2019-05-23	IE	Ireland	7	1	251665	108666	531	99
Matt Carthy	Carthy Matt	580216935345125	Facebook	d143	2019-05-23	IE	Ireland	5	1	244522	119261	1120	220
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	d143	2019-05-23	IE	Ireland	3	1	241622	108314	3165	708
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	d143	2019-05-23	IE	Ireland	9	1	233329	81666	1213	216
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	d143	2019-05-23	IE	Ireland	7	1	216663	63333	1830	466
Labour Party	Labour Party	164027949687	Facebook	d143	2019-05-23	IE	Ireland	7	1	177498	88750	673	120
Social Democrats	Social Democrats	1012851375393300	Facebook	d143	2019-05-23	IE	Ireland	30	1	163248	40493	725	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	d143	2019-05-23	IE	Ireland	8	1	161664	50833	1405	341
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	d143	2019-05-23	IE	Ireland	2	1	154761	61904	1547	309
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	d143	2019-05-23	IE	Ireland	10	1	149639	40678	1351	255
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	d143	2019-05-23	IE	Ireland	1	1	124999	49999	1249	249
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	d143	2019-05-23	IE	Ireland	36	1	115165	32195	1480	97
Mick Wallace	Oonan Christopher Patrick	346069865514537	Facebook	d143	2019-05-23	IE	Ireland	1	1	99999	49999	499	249
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	d143	2019-05-23	IE	Ireland	2	1	83332	41666	291	58
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	d143	2019-05-23	IE	Ireland	4	1	83331	16666	831	166
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	d143	2019-05-23	IE	Ireland	5	1	75832	28916	528	155
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	d143	2019-05-23	IE	Ireland	18	1	75577	23000	869	83
