day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	IE	Ireland	151	41	527040	181646	6015	272
d145	2019-05-25	IE	Ireland	264	79	1038590	356995	11064	840
d144	2019-05-24	IE	Ireland	675	177	7149956	2719924	52766	10525
d143	2019-05-23	IE	Ireland	765	200	7553324	2779018	59344	11018
d142	2019-05-22	IE	Ireland	682	186	7037216	2660062	53151	9920
d141	2019-05-21	IE	Ireland	539	170	5072891	1919929	35939	6214
d140	2019-05-20	IE	Ireland	376	138	3037516	1131691	23975	4111
d139	2019-05-19	IE	Ireland	233	93	1781765	641259	9497	1436
d138	2019-05-18	IE	Ireland	129	64	1083569	394159	4312	816
d137	2019-05-17	IE	Ireland	61	36	593779	211100	2777	606
