advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100_1k	100 - 1k	CY	Cyprus	8	1	1053256	431640	4001	1101
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	100_1k	100 - 1k	CY	Cyprus	7	1	699762	319903	3491	699
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	100_1k	100 - 1k	CY	Cyprus	4	1	406227	201246	1511	300
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	CY	Cyprus	12	1	308585	127321	424	120
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	304997	150999	1497	299
European Parliament Office in Cyprus		205478755729	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	249791	109904	1495	299
γυρίζουμε		278308089460720	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	207209	96547	1025	338
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	199551	99776	497	99
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	CY	Cyprus	24	1	195486	89308	313	99
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	159744	74524	642	128
VoteWatch Europe		355087424564148	Facebook	100_1k	100 - 1k	CY	Cyprus	4	1	148548	61768	254	90
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	99983	49992	498	99
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	87103	35607	177	83
Kialo		729627343834501	Facebook	100_1k	100 - 1k	CY	Cyprus	2	1	84688	34441	165	75
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	100_1k	100 - 1k	CY	Cyprus	7	1	83657	38173	270	40
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	76253	38127	380	76
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	49999	10000	498	100
European Commission		107898832590939	Facebook	100_1k	100 - 1k	CY	Cyprus	2	1	46127	23063	57	23
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	CY	Cyprus	24	1	43786	19800	167	42
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	41751	16700	41	8
LegacyFx		966644110116765	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	35685	17842	89	44
Hoxton Capital Management		353185345195139	Facebook	100_1k	100 - 1k	CY	Cyprus	8	1	31713	15149	123	28
European Youth Event		919232861444360	Facebook	100_1k	100 - 1k	CY	Cyprus	5	1	29164	12524	52	15
EPP Group in the European Parliament		291699857688	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	27473	10989	27	5
ETUC		129041250601685	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	24162	12081	60	12
Guardian Weekly		64525551258	Facebook	100_1k	100 - 1k	CY	Cyprus	7	1	16463	6695	26	5
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	16017	6407	15	3
Council of the European Union		147547541961576	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	15447	7723	54	10
Create.Refresh	Create.Refresh	1736881926615141	Facebook	100_1k	100 - 1k	CY	Cyprus	4	1	14604	7175	41	8
Cecilia Malmström		258966159416	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	9513	3805	19	9
European Youth		130456876990360	Facebook	100_1k	100 - 1k	CY	Cyprus	2	1	7904	3952	32	6
MmosWorld		1262271977168621	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	6908	3454	4	0
Success Resources		550751965021284	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	5155	1031	59	11
eToro		193863317737	Facebook	100_1k	100 - 1k	CY	Cyprus	9	1	3312	1458	6	1
MasterClass		687589164666184	Facebook	100_1k	100 - 1k	CY	Cyprus	3	1	3092	1546	13	2
Ομολατρεία		294836014540901	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	2555	511	25	5
ADF International		382186268590822	Facebook	100_1k	100 - 1k	CY	Cyprus	2	1	2510	1004	2	1
Positive Money Europe		454544301251419	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	2416	483	24	4
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	100_1k	100 - 1k	CY	Cyprus	2	1	2139	1069	10	2
Columbia University in the City of New York		102471088936	Facebook	100_1k	100 - 1k	CY	Cyprus	1	1	1848	739	3	1
