impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	SK	Slovakia	2076	252	1841178	0	181543	1
1k_5k	1k - 5k	SK	Slovakia	1906	355	7364841	1473262	145545	5
5k_10k	5k - 10k	SK	Slovakia	995	265	7352838	3676787	75005	609
10k_50k	10k - 50k	SK	Slovakia	1723	405	51726958	10345598	196041	23877
50k_100k	50k - 100k	SK	Slovakia	406	169	15623070	7811613	64020	13835
100k_200k	100k - 200k	SK	Slovakia	269	109	15924046	7962063	58380	18572
200k_500k	200k - 500k	SK	Slovakia	183	83	18791358	7516558	65959	18420
500k_1m	500k - 1m	SK	Slovakia	80	42	13416585	6708299	58505	12254
