week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w002	Week 2	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	2	1	74998	15000	29	5
w002	Week 2	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	3	1	30530	13484	118	40
w002	Week 2	CZ	Czechia	Pela Case		119283008140727	Facebook	3	1	5834	1167	7	0
w002	Week 2	CZ	Czechia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	3864	1645	9	1
w002	Week 2	CZ	Czechia	Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	1	1	2499	500	9	1
w002	Week 2	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	1	1	1428	714	5	2
w002	Week 2	CZ	Czechia	The Bamboo Brush Society		1152885191422950	Facebook	4	1	502	186	1	0
w002	Week 2	CZ	Czechia	Dean Graziosi		17457692073	Facebook	1	1	281	141	1	0
w002	Week 2	CZ	Czechia	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	258	129	0	0
w002	Week 2	CZ	Czechia	The Commentator		165460240178275	Facebook	2	1	193	34	4	0
w002	Week 2	CZ	Czechia	Soviet Visuals		1160495674016675	Facebook	3	1	176	41	0	0
w002	Week 2	CZ	Czechia	Le Monde		14892757589	Facebook	6	1	175	70	0	0
w002	Week 2	CZ	Czechia	Soonfeed		214615931960850	Facebook	1	1	82	41	0	0
w002	Week 2	CZ	Czechia	garagErasmus Foundation		126673650730964	Facebook	1	1	62	12	0	0
w002	Week 2	CZ	Czechia	Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	1	1	44	8	1	0
w002	Week 2	CZ	Czechia	Florida Invest		1757174107834441	Facebook	1	1	15	3	0	0
w002	Week 2	CZ	Czechia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	14	0	1	0
w002	Week 2	CZ	Czechia	Banque mondiale		155174084508744	Facebook	1	1	14	7	0	0
w002	Week 2	CZ	Czechia	Remix Second Hand		822081914607041	Facebook	1	1	11	2	0	0
w002	Week 2	CZ	Czechia	Andreas Schieder	SPÖ	290881691011354	Facebook	2	1	9	1	0	0
w002	Week 2	CZ	Czechia	Modius Health		1350510308330159	Facebook	1	1	3	0	0	0
w002	Week 2	CZ	Czechia	The Intercept Brasil		1754956431459064	Facebook	1	1	3	1	0	0
w002	Week 2	CZ	Czechia	YOGA BURN		146316959083110	Facebook	2	1	2	0	0	0
w002	Week 2	CZ	Czechia	Best Shopping Deals		519091928553063	Facebook	1	1	0	0	0	0
