advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tomáš Zdechovský		275042429350706	Facebook	w002	Week 2	CZ	Czechia	3	1	30530	13484	118	40
Pela Case		119283008140727	Facebook	w002	Week 2	CZ	Czechia	3	1	5834	1167	7	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w002	Week 2	CZ	Czechia	2	1	3864	1645	9	1
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	w002	Week 2	CZ	Czechia	1	1	2499	500	9	1
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	w002	Week 2	CZ	Czechia	1	1	1428	714	5	2
The Bamboo Brush Society		1152885191422950	Facebook	w002	Week 2	CZ	Czechia	4	1	502	186	1	0
Dean Graziosi		17457692073	Facebook	w002	Week 2	CZ	Czechia	1	1	281	141	1	0
Animal Matters	Animal Matters	1439364926329185	Facebook	w002	Week 2	CZ	Czechia	1	1	258	129	0	0
The Commentator		165460240178275	Facebook	w002	Week 2	CZ	Czechia	2	1	193	34	4	0
Soviet Visuals		1160495674016675	Facebook	w002	Week 2	CZ	Czechia	3	1	176	41	0	0
Le Monde		14892757589	Facebook	w002	Week 2	CZ	Czechia	6	1	175	70	0	0
Soonfeed		214615931960850	Facebook	w002	Week 2	CZ	Czechia	1	1	82	41	0	0
garagErasmus Foundation		126673650730964	Facebook	w002	Week 2	CZ	Czechia	1	1	62	12	0	0
Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	w002	Week 2	CZ	Czechia	1	1	44	8	1	0
THTC - The Hemp Trading Company		30239959348	Facebook	w002	Week 2	CZ	Czechia	2	1	17	3	0	0
Florida Invest		1757174107834441	Facebook	w002	Week 2	CZ	Czechia	1	1	15	3	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w002	Week 2	CZ	Czechia	4	1	14	0	1	0
Banque mondiale		155174084508744	Facebook	w002	Week 2	CZ	Czechia	1	1	14	7	0	0
Remix Second Hand		822081914607041	Facebook	w002	Week 2	CZ	Czechia	1	1	11	2	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w002	Week 2	CZ	Czechia	2	1	9	1	0	0
Modius Health		1350510308330159	Facebook	w002	Week 2	CZ	Czechia	1	1	3	0	0	0
The Intercept Brasil		1754956431459064	Facebook	w002	Week 2	CZ	Czechia	1	1	3	1	0	0
YOGA BURN		146316959083110	Facebook	w002	Week 2	CZ	Czechia	2	1	2	0	0	0
Best Shopping Deals		519091928553063	Facebook	w002	Week 2	CZ	Czechia	1	1	0	0	0	0
